trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
32,2018-08-15 03:29:19pm, STATIC, random_18, false, RIGHT, 3672, 0, 0, 0, 0
33,2018-08-15 03:29:22pm, STATIC, random_18, false, RIGHT, 2649, 0, 0, 0, 0
34,2018-08-15 03:29:25pm, STATIC, random_18, true, LEFT, 2655, 0, 1, 0, 1
35,2018-08-15 03:29:27pm, STATIC, random_18, false, RIGHT, 2464, 0, 0, 0, 0
36,2018-08-15 03:29:30pm, STATIC, random_18, false, RIGHT, 2664, 0, 1, 1, 0
37,2018-08-15 03:29:32pm, STATIC, random_18, true, LEFT, 2514, 0, 1, 0, 1
38,2018-08-15 03:29:35pm, STATIC, random_18, false, RIGHT, 2567, 0, 0, 0, 0
39,2018-08-15 03:29:37pm, STATIC, random_18, false, RIGHT, 2383, 0, 0, 0, 0
40,2018-08-15 03:29:40pm, STATIC, random_18, false, RIGHT, 2768, 0, 0, 0, 0
41,2018-08-15 03:29:42pm, STATIC, random_18, true, LEFT, 2496, 0, 0, 0, 0
42,2018-08-15 03:29:45pm, STATIC, random_18, false, RIGHT, 2480, 0, 0, 0, 0
43,2018-08-15 03:29:47pm, STATIC, random_18, false, RIGHT, 2544, 0, 0, 0, 0
44,2018-08-15 03:29:50pm, STATIC, random_18, false, RIGHT, 2744, 0, 0, 0, 0
45,2018-08-15 03:29:53pm, STATIC, random_18, false, RIGHT, 2736, 1, 0, 0, 1
46,2018-08-15 03:29:55pm, STATIC, random_18, false, RIGHT, 2521, 0, 1, 1, 0
47,2018-08-15 03:29:58pm, STATIC, random_18, false, RIGHT, 2431, 1, 0, 0, 1
48,2018-08-15 03:30:01pm, STATIC, random_18, false, RIGHT, 2697, 0, 0, 0, 0
49,2018-08-15 03:30:03pm, STATIC, random_18, false, RIGHT, 2511, 0, 0, 0, 0
50,2018-08-15 03:30:06pm, STATIC, random_18, true, LEFT, 2736, 0, 0, 0, 0
51,2018-08-15 03:30:08pm, STATIC, random_18, true, LEFT, 2632, 1, 1, 1, 1
52,2018-08-15 03:30:14pm, STATIC, random_18, false, RIGHT, 5608, 0, 0, 0, 0
53,2018-08-15 03:30:17pm, STATIC, random_18, false, RIGHT, 3265, 1, 1, 1, 1
54,2018-08-15 03:30:20pm, STATIC, random_18, true, LEFT, 2867, 1, 0, 1, 0
55,2018-08-15 03:30:24pm, STATIC, random_18, true, LEFT, 3967, 1, 0, 1, 0
56,2018-08-15 03:30:27pm, STATIC, random_18, false, RIGHT, 2625, 1, 0, 0, 1
57,2018-08-15 03:30:30pm, STATIC, random_18, false, RIGHT, 2935, 0, 0, 0, 0
58,2018-08-15 03:30:32pm, STATIC, random_18, true, LEFT, 2601, 0, 1, 0, 1
59,2018-08-15 03:30:35pm, STATIC, random_18, true, LEFT, 3047, 1, 0, 1, 0
60,2018-08-15 03:30:39pm, STATIC, random_18, true, LEFT, 3569, 0, 0, 0, 0
61,2018-08-15 03:30:41pm, STATIC, random_18, false, RIGHT, 2456, 0, 0, 0, 0
62,2018-08-15 03:30:44pm, STATIC, random_18, false, RIGHT, 2655, 1, 0, 0, 1
63,2018-08-15 03:30:47pm, STATIC, random_18, false, RIGHT, 2777, 1, 0, 0, 1
64,2018-08-15 03:30:50pm, STATIC, random_18, false, RIGHT, 2912, 0, 1, 1, 0
65,2018-08-15 03:30:53pm, STATIC, random_18, true, LEFT, 3112, 0, 0, 0, 0
66,2018-08-15 03:30:56pm, STATIC, random_18, true, LEFT, 2944, 0, 0, 0, 0
67,2018-08-15 03:31:01pm, STATIC, random_18, false, RIGHT, 4711, 1, 1, 1, 1
68,2018-08-15 03:31:04pm, STATIC, random_18, false, RIGHT, 3025, 1, 0, 0, 1
69,2018-08-15 03:31:06pm, STATIC, random_18, false, RIGHT, 2488, 0, 0, 0, 0
70,2018-08-15 03:31:09pm, STATIC, random_18, true, LEFT, 3161, 0, 0, 0, 0
71,2018-08-15 03:31:12pm, STATIC, random_18, false, RIGHT, 2423, 0, 0, 0, 0
72,2018-08-15 03:31:14pm, STATIC, random_18, false, RIGHT, 2400, 0, 0, 0, 0
73,2018-08-15 03:31:17pm, STATIC, random_18, true, LEFT, 2448, 1, 0, 1, 0
74,2018-08-15 03:31:19pm, STATIC, random_18, true, LEFT, 2745, 0, 1, 0, 1
75,2018-08-15 03:31:22pm, STATIC, random_18, true, LEFT, 2611, 0, 0, 0, 0
76,2018-08-15 03:31:27pm, STATIC, random_18, false, RIGHT, 4919, 1, 0, 0, 1
77,2018-08-15 03:31:30pm, STATIC, random_18, true, LEFT, 3265, 0, 0, 0, 0
78,2018-08-15 03:31:33pm, STATIC, random_18, false, RIGHT, 3144, 0, 0, 0, 0
79,2018-08-15 03:31:36pm, STATIC, random_18, false, RIGHT, 2607, 0, 0, 0, 0
80,2018-08-15 03:31:38pm, STATIC, random_18, false, RIGHT, 2490, 0, 0, 0, 0
81,2018-08-15 03:31:41pm, STATIC, random_18, false, RIGHT, 2360, 0, 0, 0, 0
82,2018-08-15 03:31:44pm, STATIC, random_18, false, RIGHT, 2919, 1, 0, 0, 1
83,2018-08-15 03:31:46pm, STATIC, random_18, false, RIGHT, 2792, 0, 0, 0, 0
84,2018-08-15 03:31:49pm, STATIC, random_18, true, LEFT, 2624, 0, 0, 0, 0
85,2018-08-15 03:31:51pm, STATIC, random_18, false, RIGHT, 2473, 0, 1, 1, 0
86,2018-08-15 03:31:54pm, STATIC, random_18, true, LEFT, 2359, 0, 1, 0, 1
87,2018-08-15 03:31:58pm, STATIC, random_18, false, RIGHT, 4192, 0, 1, 1, 0
88,2018-08-15 03:32:01pm, STATIC, random_18, false, RIGHT, 2711, 1, 0, 0, 1
89,2018-08-15 03:32:03pm, STATIC, random_18, false, RIGHT, 2672, 0, 0, 0, 0
90,2018-08-15 03:32:06pm, STATIC, random_18, false, RIGHT, 2465, 0, 1, 1, 0
91,2018-08-15 03:32:09pm, STATIC, random_18, true, LEFT, 2767, 0, 0, 0, 0
92,2018-08-15 03:32:11pm, STATIC, random_18, true, LEFT, 2344, 0, 0, 0, 0
93,2018-08-15 03:32:13pm, STATIC, random_18, true, LEFT, 2453, 1, 0, 1, 0
94,2018-08-15 03:32:16pm, STATIC, random_18, false, RIGHT, 2595, 0, 1, 1, 0
95,2018-08-15 03:32:18pm, STATIC, random_18, false, RIGHT, 2393, 0, 1, 1, 0
96,2018-08-15 03:32:21pm, STATIC, random_18, false, RIGHT, 2489, 0, 0, 0, 0
97,2018-08-15 03:32:23pm, STATIC, random_18, true, LEFT, 2585, 0, 0, 0, 0
98,2018-08-15 03:32:26pm, STATIC, random_18, true, LEFT, 2767, 0, 0, 0, 0
99,2018-08-15 03:32:29pm, STATIC, random_18, false, RIGHT, 2840, 0, 0, 0, 0
