trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
23,2018-08-15 01:45:08pm, STATIC, random_7, true, RIGHT, 2552, 1, 0, 1, 0
24,2018-08-15 01:45:12pm, STATIC, random_7, true, RIGHT, 3375, 0, 0, 0, 0
25,2018-08-15 01:45:15pm, STATIC, random_7, false, LEFT, 3136, 0, 1, 1, 0
26,2018-08-15 01:45:18pm, STATIC, random_7, false, LEFT, 2955, 0, 0, 0, 0
27,2018-08-15 01:45:20pm, STATIC, random_7, true, RIGHT, 2657, 0, 0, 0, 0
28,2018-08-15 01:45:25pm, STATIC, random_7, true, RIGHT, 2939, 1, 1, 1, 1
29,2018-08-15 01:45:27pm, STATIC, random_7, true, RIGHT, 4089, 0, 0, 0, 0
30,2018-08-15 01:45:30pm, STATIC, random_7, true, RIGHT, 2988, 1, 0, 1, 0
31,2018-08-15 01:45:33pm, STATIC, random_7, false, LEFT, 3035, 0, 0, 0, 0
32,2018-08-15 01:45:41pm, STATIC, random_7, true, RIGHT, 7226, 1, 0, 1, 0
33,2018-08-15 01:45:43pm, STATIC, random_7, true, RIGHT, 2639, 0, 0, 0, 0
34,2018-08-15 01:45:46pm, STATIC, random_7, true, RIGHT, 2523, 0, 0, 0, 0
35,2018-08-15 01:45:49pm, STATIC, random_7, true, RIGHT, 3533, 0, 0, 0, 0
36,2018-08-15 01:45:52pm, STATIC, random_7, true, RIGHT, 2913, 0, 0, 0, 0
37,2018-08-15 01:45:55pm, STATIC, random_7, false, LEFT, 3064, 0, 1, 1, 0
38,2018-08-15 01:45:58pm, STATIC, random_7, false, LEFT, 2641, 0, 1, 1, 0
39,2018-08-15 01:46:01pm, STATIC, random_7, true, RIGHT, 2793, 1, 0, 1, 0
40,2018-08-15 01:46:04pm, STATIC, random_7, true, RIGHT, 2780, 0, 0, 0, 0
41,2018-08-15 01:46:06pm, STATIC, random_7, true, RIGHT, 2875, 0, 1, 0, 1
42,2018-08-15 01:46:09pm, STATIC, random_7, false, LEFT, 2715, 0, 0, 0, 0
43,2018-08-15 01:46:12pm, STATIC, random_7, true, RIGHT, 2580, 0, 1, 0, 1
44,2018-08-15 01:46:15pm, STATIC, random_7, true, RIGHT, 2953, 0, 0, 0, 0
45,2018-08-15 01:46:17pm, STATIC, random_7, true, RIGHT, 2591, 0, 0, 0, 0
46,2018-08-15 01:46:20pm, STATIC, random_7, false, LEFT, 2680, 1, 0, 0, 1
47,2018-08-15 01:46:23pm, STATIC, random_7, false, LEFT, 3000, 0, 0, 0, 0
48,2018-08-15 01:46:27pm, STATIC, random_7, true, RIGHT, 2736, 0, 1, 0, 1
49,2018-08-15 01:46:29pm, STATIC, random_7, true, RIGHT, 3609, 0, 0, 0, 0
50,2018-08-15 01:46:33pm, STATIC, random_7, true, RIGHT, 3263, 0, 1, 0, 1
51,2018-08-15 01:46:35pm, STATIC, random_7, false, LEFT, 2624, 0, 0, 0, 0
52,2018-08-15 01:46:38pm, STATIC, random_7, true, RIGHT, 2401, 1, 0, 1, 0
53,2018-08-15 01:46:40pm, STATIC, random_7, true, RIGHT, 2535, 0, 1, 0, 1
54,2018-08-15 01:46:43pm, STATIC, random_7, false, LEFT, 2632, 0, 0, 0, 0
55,2018-08-15 01:46:45pm, STATIC, random_7, true, RIGHT, 2465, 0, 0, 0, 0
56,2018-08-15 01:46:48pm, STATIC, random_7, true, RIGHT, 2559, 0, 0, 0, 0
57,2018-08-15 01:46:50pm, STATIC, random_7, false, LEFT, 2672, 0, 1, 1, 0
58,2018-08-15 01:46:53pm, STATIC, random_7, false, LEFT, 2793, 0, 0, 0, 0
59,2018-08-15 01:46:56pm, STATIC, random_7, true, RIGHT, 2647, 0, 1, 0, 1
60,2018-08-15 01:46:59pm, STATIC, random_7, true, RIGHT, 2800, 1, 0, 1, 0
61,2018-08-15 01:47:02pm, STATIC, random_7, true, RIGHT, 3467, 0, 0, 0, 0
62,2018-08-15 01:47:05pm, STATIC, random_7, false, LEFT, 3029, 0, 0, 0, 0
63,2018-08-15 01:47:08pm, STATIC, random_7, false, LEFT, 2504, 0, 0, 0, 0
64,2018-08-15 01:47:10pm, STATIC, random_7, true, RIGHT, 2481, 0, 1, 0, 1
65,2018-08-15 01:47:13pm, STATIC, random_7, false, LEFT, 2455, 1, 0, 0, 1
66,2018-08-15 01:47:16pm, STATIC, random_7, true, RIGHT, 3145, 0, 0, 0, 0
67,2018-08-15 01:47:19pm, STATIC, random_7, false, LEFT, 2907, 1, 0, 0, 1
68,2018-08-15 01:47:21pm, STATIC, random_7, true, RIGHT, 2485, 1, 1, 1, 1
69,2018-08-15 01:47:25pm, STATIC, random_7, false, LEFT, 3346, 1, 0, 0, 1
70,2018-08-15 01:47:29pm, STATIC, random_7, true, RIGHT, 2966, 0, 0, 0, 0
71,2018-08-15 01:47:31pm, STATIC, random_7, false, LEFT, 3023, 1, 0, 0, 1
72,2018-08-15 01:47:33pm, STATIC, random_7, true, RIGHT, 2640, 0, 0, 0, 0
73,2018-08-15 01:47:36pm, STATIC, random_7, false, LEFT, 2432, 0, 0, 0, 0
74,2018-08-15 01:47:39pm, STATIC, random_7, false, LEFT, 3041, 0, 0, 0, 0
75,2018-08-15 01:47:42pm, STATIC, random_7, true, RIGHT, 3202, 0, 1, 0, 1
76,2018-08-15 01:47:44pm, STATIC, random_7, true, RIGHT, 2654, 0, 0, 0, 0
77,2018-08-15 01:47:48pm, STATIC, random_7, false, LEFT, 3056, 0, 0, 0, 0
78,2018-08-15 01:47:50pm, STATIC, random_7, true, RIGHT, 3006, 0, 1, 0, 1
79,2018-08-15 01:47:53pm, STATIC, random_7, true, RIGHT, 2816, 0, 0, 0, 0
80,2018-08-15 01:47:57pm, STATIC, random_7, false, LEFT, 3164, 0, 0, 0, 0
81,2018-08-15 01:47:59pm, STATIC, random_7, false, LEFT, 2526, 1, 0, 0, 1
82,2018-08-15 01:48:02pm, STATIC, random_7, false, LEFT, 2753, 0, 0, 0, 0
83,2018-08-15 01:48:04pm, STATIC, random_7, true, RIGHT, 2431, 0, 0, 0, 0
84,2018-08-15 01:48:07pm, STATIC, random_7, false, LEFT, 2832, 0, 1, 1, 0
85,2018-08-15 01:48:10pm, STATIC, random_7, false, LEFT, 2480, 1, 0, 0, 1
86,2018-08-15 01:48:12pm, STATIC, random_7, true, RIGHT, 2769, 0, 0, 0, 0
87,2018-08-15 01:48:15pm, STATIC, random_7, false, LEFT, 2384, 0, 0, 0, 0
88,2018-08-15 01:48:17pm, STATIC, random_7, false, LEFT, 2647, 0, 0, 0, 0
89,2018-08-15 01:48:20pm, STATIC, random_7, true, RIGHT, 2577, 0, 1, 0, 1
90,2018-08-15 01:48:22pm, STATIC, random_7, false, LEFT, 2407, 0, 0, 0, 0
91,2018-08-15 01:48:25pm, STATIC, random_7, true, RIGHT, 2736, 0, 0, 0, 0
92,2018-08-15 01:48:29pm, STATIC, random_7, true, RIGHT, 2576, 0, 1, 0, 1
93,2018-08-15 01:48:30pm, STATIC, random_7, false, LEFT, 2656, 0, 1, 1, 0
94,2018-08-15 01:48:33pm, STATIC, random_7, false, LEFT, 2859, 0, 0, 0, 0
95,2018-08-15 01:48:36pm, STATIC, random_7, true, RIGHT, 2398, 1, 0, 1, 0
96,2018-08-15 01:48:39pm, STATIC, random_7, true, RIGHT, 3181, 0, 0, 0, 0
97,2018-08-15 01:48:41pm, STATIC, random_7, false, LEFT, 2536, 0, 1, 1, 0
98,2018-08-15 01:48:44pm, STATIC, random_7, true, RIGHT, 2818, 0, 0, 0, 0
99,2018-08-15 01:48:47pm, STATIC, random_7, true, RIGHT, 2600, 0, 0, 0, 0
