trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
43,2019-09-15 12:09:30pm, STATIC, random_6, false, RIGHT, 2126, 0, 0, 0, 0
44,2019-09-15 12:09:32pm, STATIC, random_6, false, RIGHT, 2122, 0, 0, 0, 0
45,2019-09-15 12:09:34pm, STATIC, random_6, false, RIGHT, 2040, 0, 0, 0, 0
46,2019-09-15 12:09:37pm, STATIC, random_6, false, RIGHT, 2372, 1, 0, 0, 1
47,2019-09-15 12:09:39pm, STATIC, random_6, false, RIGHT, 2198, 0, 0, 0, 0
48,2019-09-15 12:09:41pm, STATIC, random_6, false, RIGHT, 2213, 0, 0, 0, 0
49,2019-09-15 12:09:43pm, STATIC, random_6, false, RIGHT, 2318, 0, 0, 0, 0
50,2019-09-15 12:09:45pm, STATIC, random_6, false, RIGHT, 2081, 0, 1, 1, 0
51,2019-09-15 12:09:48pm, STATIC, random_6, false, RIGHT, 2761, 1, 0, 0, 1
52,2019-09-15 12:09:50pm, STATIC, random_6, false, RIGHT, 2225, 0, 0, 0, 0
53,2019-09-15 12:09:52pm, STATIC, random_6, false, RIGHT, 2151, 1, 0, 0, 1
54,2019-09-15 12:09:55pm, STATIC, random_6, false, RIGHT, 2098, 0, 0, 0, 0
55,2019-09-15 12:09:57pm, STATIC, random_6, false, RIGHT, 2128, 0, 0, 0, 0
56,2019-09-15 12:09:59pm, STATIC, random_6, false, RIGHT, 2075, 0, 1, 1, 0
57,2019-09-15 12:10:01pm, STATIC, random_6, true, LEFT, 2152, 0, 0, 0, 0
58,2019-09-15 12:10:04pm, STATIC, random_6, true, LEFT, 2569, 0, 0, 0, 0
59,2019-09-15 12:10:06pm, STATIC, random_6, true, LEFT, 2174, 0, 0, 0, 0
60,2019-09-15 12:10:08pm, STATIC, random_6, true, LEFT, 2549, 1, 1, 1, 1
61,2019-09-15 12:10:12pm, STATIC, random_6, true, LEFT, 3219, 0, 0, 0, 0
62,2019-09-15 12:10:14pm, STATIC, random_6, true, LEFT, 2412, 0, 1, 1, 0
63,2019-09-15 12:10:16pm, STATIC, random_6, true, LEFT, 2602, 0, 0, 0, 0
64,2019-09-15 12:10:19pm, STATIC, random_6, true, LEFT, 2443, 0, 0, 0, 0
65,2019-09-15 12:10:22pm, STATIC, random_6, true, LEFT, 2610, 0, 0, 0, 0
66,2019-09-15 12:10:24pm, STATIC, random_6, false, RIGHT, 2966, 0, 0, 0, 0
67,2019-09-15 12:10:27pm, STATIC, random_6, false, RIGHT, 2249, 0, 0, 0, 0
68,2019-09-15 12:10:29pm, STATIC, random_6, false, RIGHT, 2719, 0, 0, 0, 0
69,2019-09-15 12:10:32pm, STATIC, random_6, false, RIGHT, 2720, 0, 0, 0, 0
70,2019-09-15 12:10:34pm, STATIC, random_6, false, RIGHT, 2255, 0, 1, 1, 0
71,2019-09-15 12:10:37pm, STATIC, random_6, false, RIGHT, 2481, 0, 0, 0, 0
72,2019-09-15 12:10:39pm, STATIC, random_6, true, LEFT, 2238, 1, 0, 0, 1
73,2019-09-15 12:10:42pm, STATIC, random_6, true, LEFT, 2402, 0, 1, 1, 0
74,2019-09-15 12:10:44pm, STATIC, random_6, true, LEFT, 2216, 0, 0, 0, 0
75,2019-09-15 12:10:46pm, STATIC, random_6, true, LEFT, 2374, 0, 0, 0, 0
76,2019-09-15 12:10:49pm, STATIC, random_6, true, LEFT, 2666, 1, 1, 1, 1
77,2019-09-15 12:10:51pm, STATIC, random_6, true, LEFT, 2508, 0, 0, 0, 0
78,2019-09-15 12:10:54pm, STATIC, random_6, true, LEFT, 2546, 0, 0, 0, 0
79,2019-09-15 12:10:56pm, STATIC, random_6, true, LEFT, 2254, 0, 0, 0, 0
80,2019-09-15 12:10:59pm, STATIC, random_6, true, LEFT, 2691, 1, 1, 1, 1
81,2019-09-15 12:11:03pm, STATIC, random_6, true, LEFT, 4277, 0, 0, 0, 0
82,2019-09-15 12:11:05pm, STATIC, random_6, true, LEFT, 2358, 0, 0, 0, 0
83,2019-09-15 12:11:08pm, STATIC, random_6, true, LEFT, 2363, 1, 0, 0, 1
84,2019-09-15 12:11:10pm, STATIC, random_6, true, LEFT, 2308, 1, 0, 0, 1
85,2019-09-15 12:11:12pm, STATIC, random_6, true, LEFT, 2228, 0, 0, 0, 0
86,2019-09-15 12:11:15pm, STATIC, random_6, true, LEFT, 2860, 0, 0, 0, 0
87,2019-09-15 12:11:18pm, STATIC, random_6, true, LEFT, 2341, 0, 0, 0, 0
88,2019-09-15 12:11:21pm, STATIC, random_6, true, LEFT, 3281, 0, 0, 0, 0
89,2019-09-15 12:11:23pm, STATIC, random_6, true, LEFT, 2514, 1, 0, 0, 1
90,2019-09-15 12:11:26pm, STATIC, random_6, true, LEFT, 2374, 0, 0, 0, 0
91,2019-09-15 12:11:28pm, STATIC, random_6, true, LEFT, 2396, 1, 0, 0, 1
92,2019-09-15 12:11:30pm, STATIC, random_6, true, LEFT, 2324, 0, 1, 1, 0
93,2019-09-15 12:11:33pm, STATIC, random_6, true, LEFT, 2190, 0, 1, 1, 0
94,2019-09-15 12:11:35pm, STATIC, random_6, true, LEFT, 2792, 0, 0, 0, 0
95,2019-09-15 12:11:38pm, STATIC, random_6, true, LEFT, 2818, 0, 1, 1, 0
96,2019-09-15 12:11:41pm, STATIC, random_6, true, LEFT, 2468, 1, 0, 0, 1
97,2019-09-15 12:11:43pm, STATIC, random_6, true, LEFT, 2364, 1, 1, 1, 1
98,2019-09-15 12:11:46pm, STATIC, random_6, true, LEFT, 2896, 1, 1, 1, 1
99,2019-09-15 12:11:49pm, STATIC, random_6, true, LEFT, 2873, 0, 1, 1, 0
