trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
21,2018-08-15 03:28:18pm, STATIC, random_6, true, RIGHT, 3928, 0, 0, 0, 0
22,2018-08-15 03:28:21pm, STATIC, random_6, false, LEFT, 2856, 0, 0, 0, 0
23,2018-08-15 03:28:24pm, STATIC, random_6, false, LEFT, 3111, 0, 0, 0, 0
24,2018-08-15 03:28:26pm, STATIC, random_6, true, RIGHT, 2313, 1, 0, 1, 0
25,2018-08-15 03:28:30pm, STATIC, random_6, true, RIGHT, 2920, 0, 0, 0, 0
26,2018-08-15 03:28:32pm, STATIC, random_6, false, LEFT, 2863, 0, 0, 0, 0
27,2018-08-15 03:28:35pm, STATIC, random_6, false, LEFT, 2353, 1, 1, 1, 1
28,2018-08-15 03:28:37pm, STATIC, random_6, true, RIGHT, 2504, 1, 1, 1, 1
29,2018-08-15 03:28:40pm, STATIC, random_6, false, LEFT, 2504, 0, 0, 0, 0
30,2018-08-15 03:28:42pm, STATIC, random_6, false, LEFT, 2440, 0, 0, 0, 0
31,2018-08-15 03:28:45pm, STATIC, random_6, true, RIGHT, 2584, 0, 0, 0, 0
32,2018-08-15 03:28:48pm, STATIC, random_6, false, LEFT, 2952, 0, 0, 0, 0
33,2018-08-15 03:28:50pm, STATIC, random_6, true, RIGHT, 2379, 0, 0, 0, 0
34,2018-08-15 03:28:53pm, STATIC, random_6, true, RIGHT, 2486, 0, 1, 0, 1
35,2018-08-15 03:28:55pm, STATIC, random_6, true, RIGHT, 2472, 0, 1, 0, 1
36,2018-08-15 03:28:58pm, STATIC, random_6, false, LEFT, 2544, 0, 1, 1, 0
37,2018-08-15 03:29:00pm, STATIC, random_6, false, LEFT, 2272, 0, 0, 0, 0
38,2018-08-15 03:29:02pm, STATIC, random_6, false, LEFT, 2415, 0, 0, 0, 0
39,2018-08-15 03:29:05pm, STATIC, random_6, false, LEFT, 2529, 0, 0, 0, 0
40,2018-08-15 03:29:08pm, STATIC, random_6, false, LEFT, 2984, 0, 0, 0, 0
41,2018-08-15 03:29:10pm, STATIC, random_6, false, LEFT, 2632, 0, 0, 0, 0
42,2018-08-15 03:29:15pm, STATIC, random_6, true, RIGHT, 2360, 0, 1, 0, 1
43,2018-08-15 03:29:18pm, STATIC, random_6, false, LEFT, 5103, 0, 0, 0, 0
44,2018-08-15 03:29:21pm, STATIC, random_6, true, RIGHT, 2880, 0, 0, 0, 0
45,2018-08-15 03:29:24pm, STATIC, random_6, false, LEFT, 2559, 0, 0, 0, 0
46,2018-08-15 03:29:26pm, STATIC, random_6, false, LEFT, 2553, 1, 0, 0, 1
47,2018-08-15 03:29:29pm, STATIC, random_6, true, RIGHT, 3192, 0, 0, 0, 0
48,2018-08-15 03:29:31pm, STATIC, random_6, false, LEFT, 2464, 0, 0, 0, 0
49,2018-08-15 03:29:34pm, STATIC, random_6, true, RIGHT, 2464, 0, 0, 0, 0
50,2018-08-15 03:29:37pm, STATIC, random_6, false, LEFT, 2792, 0, 1, 1, 0
51,2018-08-15 03:29:40pm, STATIC, random_6, false, LEFT, 3240, 1, 0, 0, 1
52,2018-08-15 03:30:27pm, STATIC, random_6, true, RIGHT, 46497, 0, 0, 0, 0
53,2018-08-15 03:30:32pm, STATIC, random_6, false, LEFT, 4847, 1, 0, 0, 1
54,2018-08-15 03:30:34pm, STATIC, random_6, true, RIGHT, 2263, 0, 0, 0, 0
55,2018-08-15 03:30:36pm, STATIC, random_6, true, RIGHT, 2233, 0, 0, 0, 0
56,2018-08-15 03:30:38pm, STATIC, random_6, false, LEFT, 2279, 0, 1, 1, 0
57,2018-08-15 03:30:41pm, STATIC, random_6, true, RIGHT, 2521, 0, 0, 0, 0
58,2018-08-15 03:30:43pm, STATIC, random_6, true, RIGHT, 2368, 0, 0, 0, 0
59,2018-08-15 03:30:45pm, STATIC, random_6, true, RIGHT, 2376, 0, 0, 0, 0
60,2018-08-15 03:30:49pm, STATIC, random_6, false, LEFT, 3759, 1, 1, 1, 1
61,2018-08-15 03:31:18pm, STATIC, random_6, false, LEFT, 28744, 0, 0, 0, 0
62,2018-08-15 03:31:21pm, STATIC, random_6, false, LEFT, 2768, 0, 1, 1, 0
63,2018-08-15 03:31:23pm, STATIC, random_6, true, RIGHT, 2384, 0, 0, 0, 0
64,2018-08-15 03:31:48pm, STATIC, random_6, true, RIGHT, 24745, 0, 0, 0, 0
65,2018-08-15 03:31:51pm, STATIC, random_6, true, RIGHT, 2912, 0, 0, 0, 0
66,2018-08-15 03:31:53pm, STATIC, random_6, true, RIGHT, 2360, 0, 0, 0, 0
67,2018-08-15 03:32:57pm, STATIC, random_6, true, RIGHT, 63671, 0, 0, 0, 0
68,2018-08-15 03:33:00pm, STATIC, random_6, false, LEFT, 3505, 0, 0, 0, 0
69,2018-08-15 03:33:04pm, STATIC, random_6, false, LEFT, 4055, 0, 0, 0, 0
70,2018-08-15 03:33:07pm, STATIC, random_6, true, RIGHT, 2704, 1, 0, 1, 0
71,2018-08-15 03:33:10pm, STATIC, random_6, false, LEFT, 2488, 0, 0, 0, 0
72,2018-08-15 03:33:12pm, STATIC, random_6, false, LEFT, 2424, 1, 0, 0, 1
73,2018-08-15 03:33:15pm, STATIC, random_6, true, RIGHT, 2576, 1, 0, 1, 0
74,2018-08-15 03:33:17pm, STATIC, random_6, true, RIGHT, 2552, 0, 0, 0, 0
75,2018-08-15 03:33:19pm, STATIC, random_6, true, RIGHT, 2295, 0, 0, 0, 0
76,2018-08-15 03:33:25pm, STATIC, random_6, false, LEFT, 6089, 1, 1, 1, 1
77,2018-08-15 03:33:34pm, STATIC, random_6, false, LEFT, 8248, 0, 0, 0, 0
78,2018-08-15 03:33:37pm, STATIC, random_6, true, RIGHT, 2951, 0, 0, 0, 0
79,2018-08-15 03:33:41pm, STATIC, random_6, false, LEFT, 3721, 0, 0, 0, 0
80,2018-08-15 03:33:43pm, STATIC, random_6, false, LEFT, 2495, 1, 1, 1, 1
81,2018-08-15 03:33:45pm, STATIC, random_6, true, RIGHT, 2423, 0, 0, 0, 0
82,2018-08-15 03:33:48pm, STATIC, random_6, true, RIGHT, 2473, 0, 0, 0, 0
83,2018-08-15 03:33:50pm, STATIC, random_6, false, LEFT, 2288, 1, 0, 0, 1
84,2018-08-15 03:33:53pm, STATIC, random_6, true, RIGHT, 2752, 0, 1, 0, 1
85,2018-08-15 03:33:55pm, STATIC, random_6, true, RIGHT, 2320, 0, 0, 0, 0
86,2018-08-15 03:33:58pm, STATIC, random_6, true, RIGHT, 2856, 0, 0, 0, 0
87,2018-08-15 03:34:00pm, STATIC, random_6, false, LEFT, 2496, 0, 0, 0, 0
88,2018-08-15 03:34:03pm, STATIC, random_6, true, RIGHT, 2584, 0, 0, 0, 0
89,2018-08-15 03:34:05pm, STATIC, random_6, true, RIGHT, 2457, 0, 1, 0, 1
90,2018-08-15 03:34:09pm, STATIC, random_6, true, RIGHT, 3247, 0, 0, 0, 0
91,2018-08-15 03:34:11pm, STATIC, random_6, true, RIGHT, 2313, 0, 1, 0, 1
92,2018-08-15 03:34:14pm, STATIC, random_6, true, RIGHT, 2295, 1, 0, 1, 0
93,2018-08-15 03:34:23pm, STATIC, random_6, false, LEFT, 9632, 0, 1, 1, 0
94,2018-08-15 03:34:26pm, STATIC, random_6, false, LEFT, 3080, 0, 0, 0, 0
95,2018-08-15 03:34:29pm, STATIC, random_6, false, LEFT, 2520, 0, 1, 1, 0
96,2018-08-15 03:34:31pm, STATIC, random_6, false, LEFT, 2360, 1, 0, 0, 1
97,2018-08-15 03:34:34pm, STATIC, random_6, true, RIGHT, 2688, 1, 1, 1, 1
98,2018-08-15 03:34:36pm, STATIC, random_6, false, LEFT, 2329, 1, 1, 1, 1
