trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
35,2018-07-29 05:32:03pm, STATIC, random_6, true, LEFT, 9514, 0, 1, 0, 1
36,2018-07-29 05:32:07pm, STATIC, random_6, true, LEFT, 4347, 1, 0, 1, 0
37,2018-07-29 05:32:11pm, STATIC, random_6, false, RIGHT, 3813, 0, 0, 0, 0
38,2018-07-29 05:32:15pm, STATIC, random_6, false, RIGHT, 4060, 0, 0, 0, 0
39,2018-07-29 05:32:21pm, STATIC, random_6, false, RIGHT, 5361, 0, 0, 0, 0
40,2018-07-29 05:32:24pm, STATIC, random_6, false, RIGHT, 3066, 0, 0, 0, 0
41,2018-07-29 05:32:27pm, STATIC, random_6, false, RIGHT, 3099, 0, 0, 0, 0
42,2018-07-29 05:32:30pm, STATIC, random_6, false, RIGHT, 3559, 1, 0, 0, 1
43,2018-07-29 05:32:33pm, STATIC, random_6, false, RIGHT, 2810, 0, 0, 0, 0
44,2018-07-29 05:32:37pm, STATIC, random_6, false, RIGHT, 3654, 0, 0, 0, 0
45,2018-07-29 05:32:40pm, STATIC, random_6, false, RIGHT, 3343, 0, 0, 0, 0
46,2018-07-29 05:32:44pm, STATIC, random_6, false, RIGHT, 3460, 1, 0, 0, 1
47,2018-07-29 05:32:47pm, STATIC, random_6, false, RIGHT, 3490, 0, 0, 0, 0
48,2018-07-29 05:32:50pm, STATIC, random_6, false, RIGHT, 2868, 0, 0, 0, 0
49,2018-07-29 05:32:55pm, STATIC, random_6, true, LEFT, 4671, 0, 0, 0, 0
50,2018-07-29 05:32:58pm, STATIC, random_6, true, LEFT, 3512, 1, 0, 1, 0
51,2018-07-29 05:33:01pm, STATIC, random_6, false, RIGHT, 2720, 1, 0, 0, 1
52,2018-07-29 05:33:04pm, STATIC, random_6, true, LEFT, 2700, 0, 0, 0, 0
53,2018-07-29 05:33:09pm, STATIC, random_6, false, RIGHT, 5573, 1, 0, 0, 1
54,2018-07-29 05:33:16pm, STATIC, random_6, true, LEFT, 6413, 0, 0, 0, 0
55,2018-07-29 05:33:20pm, STATIC, random_6, true, LEFT, 4505, 0, 0, 0, 0
56,2018-07-29 05:33:24pm, STATIC, random_6, true, LEFT, 3783, 1, 0, 1, 0
57,2018-07-29 05:33:34pm, STATIC, random_6, false, RIGHT, 9856, 0, 0, 0, 0
58,2018-07-29 05:33:37pm, STATIC, random_6, false, RIGHT, 3574, 0, 0, 0, 0
59,2018-07-29 05:33:44pm, STATIC, random_6, false, RIGHT, 6361, 0, 0, 0, 0
60,2018-07-29 05:33:47pm, STATIC, random_6, false, RIGHT, 3257, 1, 1, 1, 1
61,2018-07-29 05:33:52pm, STATIC, random_6, false, RIGHT, 5001, 0, 0, 0, 0
62,2018-07-29 05:33:56pm, STATIC, random_6, false, RIGHT, 3617, 0, 1, 1, 0
63,2018-07-29 05:33:59pm, STATIC, random_6, true, LEFT, 3072, 0, 0, 0, 0
64,2018-07-29 05:34:02pm, STATIC, random_6, true, LEFT, 3096, 0, 0, 0, 0
65,2018-07-29 05:34:08pm, STATIC, random_6, false, RIGHT, 6033, 0, 0, 0, 0
66,2018-07-29 05:34:11pm, STATIC, random_6, false, RIGHT, 3168, 0, 0, 0, 0
67,2018-07-29 05:34:14pm, STATIC, random_6, false, RIGHT, 2883, 0, 0, 0, 0
68,2018-07-29 05:34:18pm, STATIC, random_6, false, RIGHT, 3759, 0, 0, 0, 0
69,2018-07-29 05:34:23pm, STATIC, random_6, false, RIGHT, 5865, 0, 0, 0, 0
70,2018-07-29 05:34:28pm, STATIC, random_6, false, RIGHT, 4088, 0, 1, 1, 0
71,2018-07-29 05:34:31pm, STATIC, random_6, true, LEFT, 4008, 0, 0, 0, 0
72,2018-07-29 05:34:41pm, STATIC, random_6, false, RIGHT, 9429, 1, 0, 0, 1
73,2018-07-29 05:34:45pm, STATIC, random_6, false, RIGHT, 4455, 0, 1, 1, 0
74,2018-07-29 05:34:49pm, STATIC, random_6, true, LEFT, 3219, 0, 0, 0, 0
75,2018-07-29 05:34:54pm, STATIC, random_6, true, LEFT, 4947, 0, 0, 0, 0
76,2018-07-29 05:34:57pm, STATIC, random_6, true, LEFT, 3601, 1, 1, 1, 1
77,2018-07-29 05:35:01pm, STATIC, random_6, true, LEFT, 3922, 0, 0, 0, 0
78,2018-07-29 05:35:06pm, STATIC, random_6, true, LEFT, 4679, 0, 0, 0, 0
79,2018-07-29 05:35:09pm, STATIC, random_6, true, LEFT, 3617, 0, 0, 0, 0
80,2018-07-29 05:35:13pm, STATIC, random_6, false, RIGHT, 3401, 1, 1, 1, 1
81,2018-07-29 05:35:19pm, STATIC, random_6, false, RIGHT, 6291, 0, 0, 0, 0
82,2018-07-29 05:35:22pm, STATIC, random_6, false, RIGHT, 3368, 0, 0, 0, 0
83,2018-07-29 05:35:26pm, STATIC, random_6, false, RIGHT, 3728, 1, 0, 0, 1
84,2018-07-29 05:35:29pm, STATIC, random_6, false, RIGHT, 2938, 1, 0, 0, 1
85,2018-07-29 05:35:32pm, STATIC, random_6, false, RIGHT, 3190, 0, 0, 0, 0
86,2018-07-29 05:35:37pm, STATIC, random_6, false, RIGHT, 4709, 0, 0, 0, 0
87,2018-07-29 05:35:41pm, STATIC, random_6, true, LEFT, 3864, 0, 0, 0, 0
88,2018-07-29 05:35:45pm, STATIC, random_6, true, LEFT, 4594, 0, 0, 0, 0
89,2018-07-29 05:35:50pm, STATIC, random_6, true, LEFT, 4113, 0, 1, 0, 1
90,2018-07-29 05:35:54pm, STATIC, random_6, true, LEFT, 4791, 0, 0, 0, 0
91,2018-07-29 05:35:58pm, STATIC, random_6, false, RIGHT, 3464, 1, 0, 0, 1
92,2018-07-29 05:36:01pm, STATIC, random_6, false, RIGHT, 3402, 0, 1, 1, 0
93,2018-07-29 05:36:14pm, STATIC, random_6, false, RIGHT, 12957, 0, 1, 1, 0
94,2018-07-29 05:36:17pm, STATIC, random_6, false, RIGHT, 3286, 0, 0, 0, 0
95,2018-07-29 05:36:25pm, STATIC, random_6, false, RIGHT, 7894, 0, 1, 1, 0
96,2018-07-29 05:36:30pm, STATIC, random_6, true, LEFT, 4287, 0, 1, 0, 1
97,2018-07-29 05:36:33pm, STATIC, random_6, true, LEFT, 3628, 1, 1, 1, 1
98,2018-07-29 05:36:37pm, STATIC, random_6, true, LEFT, 3648, 1, 1, 1, 1
