trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
34,2018-07-29 04:15:05pm, STATIC, random_11, false, RIGHT, 2361, 0, 0, 0, 0
35,2018-07-29 04:15:07pm, STATIC, random_11, false, RIGHT, 2366, 0, 0, 0, 0
36,2018-07-29 04:15:09pm, STATIC, random_11, false, RIGHT, 2322, 0, 1, 1, 0
37,2018-07-29 04:15:11pm, STATIC, random_11, true, LEFT, 2496, 1, 0, 1, 0
38,2018-07-29 04:15:14pm, STATIC, random_11, true, LEFT, 2430, 1, 1, 1, 1
39,2018-07-29 04:15:17pm, STATIC, random_11, true, LEFT, 2593, 0, 1, 0, 1
40,2018-07-29 04:15:19pm, STATIC, random_11, false, RIGHT, 2361, 0, 0, 0, 0
41,2018-07-29 04:15:26pm, STATIC, random_11, true, LEFT, 6944, 0, 0, 0, 0
42,2018-07-29 04:15:35pm, STATIC, random_11, true, LEFT, 8487, 0, 0, 0, 0
43,2018-07-29 04:15:37pm, STATIC, random_11, true, LEFT, 2752, 1, 0, 1, 0
44,2018-07-29 04:15:40pm, STATIC, random_11, true, LEFT, 2441, 0, 0, 0, 0
45,2018-07-29 04:15:43pm, STATIC, random_11, false, RIGHT, 3401, 1, 0, 0, 1
46,2018-07-29 04:15:48pm, STATIC, random_11, true, LEFT, 4806, 0, 0, 0, 0
47,2018-07-29 04:15:50pm, STATIC, random_11, false, RIGHT, 2592, 0, 0, 0, 0
48,2018-07-29 04:15:53pm, STATIC, random_11, false, RIGHT, 2426, 0, 1, 1, 0
49,2018-07-29 04:15:56pm, STATIC, random_11, false, RIGHT, 2472, 1, 0, 0, 1
50,2018-07-29 04:15:58pm, STATIC, random_11, false, RIGHT, 2551, 0, 1, 1, 0
51,2018-07-29 04:16:00pm, STATIC, random_11, true, LEFT, 2504, 0, 1, 0, 1
52,2018-07-29 04:16:03pm, STATIC, random_11, true, LEFT, 2321, 0, 1, 0, 1
53,2018-07-29 04:16:05pm, STATIC, random_11, false, RIGHT, 2368, 0, 0, 0, 0
54,2018-07-29 04:16:07pm, STATIC, random_11, false, RIGHT, 2360, 0, 0, 0, 0
55,2018-07-29 04:16:10pm, STATIC, random_11, false, RIGHT, 2367, 0, 1, 1, 0
56,2018-07-29 04:16:12pm, STATIC, random_11, true, LEFT, 2377, 0, 1, 0, 1
57,2018-07-29 04:16:15pm, STATIC, random_11, false, RIGHT, 2784, 1, 0, 0, 1
58,2018-07-29 04:16:18pm, STATIC, random_11, false, RIGHT, 2791, 0, 1, 1, 0
59,2018-07-29 04:16:20pm, STATIC, random_11, true, LEFT, 2865, 1, 0, 1, 0
60,2018-07-29 04:16:23pm, STATIC, random_11, true, LEFT, 2448, 0, 0, 0, 0
61,2018-07-29 04:16:25pm, STATIC, random_11, false, RIGHT, 2496, 0, 0, 0, 0
62,2018-07-29 04:16:28pm, STATIC, random_11, true, LEFT, 2424, 0, 1, 0, 1
63,2018-07-29 04:16:30pm, STATIC, random_11, false, RIGHT, 2385, 0, 0, 0, 0
64,2018-07-29 04:16:33pm, STATIC, random_11, true, LEFT, 2544, 0, 1, 0, 1
65,2018-07-29 04:16:35pm, STATIC, random_11, false, RIGHT, 2383, 1, 0, 0, 1
66,2018-07-29 04:16:42pm, STATIC, random_11, true, LEFT, 6681, 1, 1, 1, 1
67,2018-07-29 04:16:44pm, STATIC, random_11, true, LEFT, 2343, 0, 1, 0, 1
68,2018-07-29 04:16:47pm, STATIC, random_11, false, RIGHT, 2352, 0, 0, 0, 0
69,2018-07-29 04:16:49pm, STATIC, random_11, false, RIGHT, 2761, 0, 1, 1, 0
70,2018-07-29 04:16:52pm, STATIC, random_11, true, LEFT, 2495, 0, 0, 0, 0
71,2018-07-29 04:16:54pm, STATIC, random_11, false, RIGHT, 2312, 0, 0, 0, 0
72,2018-07-29 04:16:56pm, STATIC, random_11, true, LEFT, 2376, 0, 0, 0, 0
73,2018-07-29 04:16:59pm, STATIC, random_11, true, LEFT, 2361, 0, 0, 0, 0
74,2018-07-29 04:17:01pm, STATIC, random_11, true, LEFT, 2327, 0, 0, 0, 0
75,2018-07-29 04:17:04pm, STATIC, random_11, true, LEFT, 2225, 0, 1, 0, 1
76,2018-07-29 04:17:06pm, STATIC, random_11, false, RIGHT, 2288, 0, 0, 0, 0
77,2018-07-29 04:17:08pm, STATIC, random_11, false, RIGHT, 2473, 0, 0, 0, 0
78,2018-07-29 04:17:11pm, STATIC, random_11, true, LEFT, 2543, 0, 0, 0, 0
79,2018-07-29 04:17:13pm, STATIC, random_11, true, LEFT, 2303, 0, 0, 0, 0
80,2018-07-29 04:17:16pm, STATIC, random_11, false, RIGHT, 2704, 0, 1, 1, 0
81,2018-07-29 04:17:18pm, STATIC, random_11, true, LEFT, 2329, 0, 0, 0, 0
82,2018-07-29 04:17:21pm, STATIC, random_11, true, LEFT, 2784, 1, 0, 1, 0
83,2018-07-29 04:17:23pm, STATIC, random_11, true, LEFT, 2416, 0, 0, 0, 0
84,2018-07-29 04:17:26pm, STATIC, random_11, false, RIGHT, 2777, 0, 1, 1, 0
85,2018-07-29 04:17:28pm, STATIC, random_11, true, LEFT, 2431, 0, 0, 0, 0
86,2018-07-29 04:17:31pm, STATIC, random_11, false, RIGHT, 2480, 0, 1, 1, 0
87,2018-07-29 04:17:34pm, STATIC, random_11, true, LEFT, 2432, 0, 0, 0, 0
88,2018-07-29 04:17:36pm, STATIC, random_11, false, RIGHT, 2352, 0, 0, 0, 0
89,2018-07-29 04:17:38pm, STATIC, random_11, true, LEFT, 2265, 1, 0, 1, 0
90,2018-07-29 04:17:41pm, STATIC, random_11, true, LEFT, 2735, 0, 1, 0, 1
91,2018-07-29 04:17:44pm, STATIC, random_11, true, LEFT, 2641, 0, 0, 0, 0
92,2018-07-29 04:17:46pm, STATIC, random_11, false, RIGHT, 2312, 0, 0, 0, 0
93,2018-07-29 04:17:48pm, STATIC, random_11, true, LEFT, 2424, 0, 0, 0, 0
94,2018-07-29 04:17:51pm, STATIC, random_11, false, RIGHT, 2489, 0, 0, 0, 0
95,2018-07-29 04:17:53pm, STATIC, random_11, true, LEFT, 2367, 1, 1, 1, 1
96,2018-07-29 04:17:55pm, STATIC, random_11, true, LEFT, 2361, 0, 0, 0, 0
97,2018-07-29 04:17:58pm, STATIC, random_11, false, RIGHT, 2295, 0, 0, 0, 0
98,2018-07-29 04:18:00pm, STATIC, random_11, true, LEFT, 2273, 0, 1, 0, 1
99,2018-07-29 04:18:02pm, STATIC, random_11, false, RIGHT, 2273, 0, 0, 0, 0
