trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
21,2018-08-15 01:43:58pm, STATIC, random_11, true, RIGHT, 2136, 0, 0, 0, 0
22,2018-08-15 01:44:00pm, STATIC, random_11, false, LEFT, 2072, 1, 0, 0, 1
23,2018-08-15 01:44:02pm, STATIC, random_11, false, LEFT, 2112, 0, 0, 0, 0
24,2018-08-15 01:44:05pm, STATIC, random_11, true, RIGHT, 2250, 0, 0, 0, 0
25,2018-08-15 01:44:07pm, STATIC, random_11, false, LEFT, 2064, 0, 0, 0, 0
26,2018-08-15 01:44:09pm, STATIC, random_11, true, RIGHT, 2048, 0, 0, 0, 0
27,2018-08-15 01:44:11pm, STATIC, random_11, true, RIGHT, 2152, 1, 0, 1, 0
28,2018-08-15 01:44:13pm, STATIC, random_11, true, RIGHT, 2136, 0, 0, 0, 0
29,2018-08-15 01:44:15pm, STATIC, random_11, false, LEFT, 2096, 0, 0, 0, 0
30,2018-08-15 01:44:17pm, STATIC, random_11, false, LEFT, 2040, 1, 1, 1, 1
31,2018-08-15 01:44:19pm, STATIC, random_11, true, RIGHT, 2016, 0, 1, 0, 1
32,2018-08-15 01:44:21pm, STATIC, random_11, false, LEFT, 1872, 0, 0, 0, 0
33,2018-08-15 01:44:25pm, STATIC, random_11, false, LEFT, 2656, 1, 0, 0, 1
34,2018-08-15 01:44:26pm, STATIC, random_11, true, RIGHT, 2472, 0, 0, 0, 0
35,2018-08-15 01:44:28pm, STATIC, random_11, false, LEFT, 2128, 0, 0, 0, 0
36,2018-08-15 01:44:30pm, STATIC, random_11, true, RIGHT, 2040, 1, 0, 1, 0
37,2018-08-15 01:44:33pm, STATIC, random_11, true, RIGHT, 2168, 1, 0, 1, 0
38,2018-08-15 01:44:35pm, STATIC, random_11, true, RIGHT, 2064, 1, 1, 1, 1
39,2018-08-15 01:44:37pm, STATIC, random_11, true, RIGHT, 2064, 0, 1, 0, 1
40,2018-08-15 01:44:39pm, STATIC, random_11, false, LEFT, 2048, 0, 0, 0, 0
41,2018-08-15 01:44:41pm, STATIC, random_11, false, LEFT, 1944, 0, 0, 0, 0
42,2018-08-15 01:44:43pm, STATIC, random_11, false, LEFT, 2152, 0, 0, 0, 0
43,2018-08-15 01:44:45pm, STATIC, random_11, true, RIGHT, 2320, 1, 0, 1, 0
44,2018-08-15 01:44:47pm, STATIC, random_11, true, RIGHT, 2144, 0, 0, 0, 0
45,2018-08-15 01:44:50pm, STATIC, random_11, false, LEFT, 2528, 1, 0, 0, 1
46,2018-08-15 01:44:52pm, STATIC, random_11, false, LEFT, 2160, 0, 0, 0, 0
47,2018-08-15 01:44:54pm, STATIC, random_11, true, RIGHT, 2024, 0, 0, 0, 0
48,2018-08-15 01:44:56pm, STATIC, random_11, false, LEFT, 2407, 0, 1, 1, 0
49,2018-08-15 01:44:58pm, STATIC, random_11, true, RIGHT, 2153, 0, 1, 0, 1
50,2018-08-15 01:45:01pm, STATIC, random_11, false, LEFT, 2128, 0, 1, 1, 0
51,2018-08-15 01:45:03pm, STATIC, random_11, false, LEFT, 2184, 1, 0, 0, 1
52,2018-08-15 01:45:05pm, STATIC, random_11, false, LEFT, 2136, 1, 0, 0, 1
53,2018-08-15 01:45:07pm, STATIC, random_11, false, LEFT, 2128, 0, 0, 0, 0
54,2018-08-15 01:45:09pm, STATIC, random_11, true, RIGHT, 1992, 0, 0, 0, 0
55,2018-08-15 01:45:11pm, STATIC, random_11, true, RIGHT, 1944, 1, 0, 1, 0
56,2018-08-15 01:45:13pm, STATIC, random_11, true, RIGHT, 2064, 0, 1, 0, 1
57,2018-08-15 01:45:15pm, STATIC, random_11, false, LEFT, 2048, 1, 0, 0, 1
58,2018-08-15 01:45:17pm, STATIC, random_11, false, LEFT, 2080, 0, 1, 1, 0
59,2018-08-15 01:45:19pm, STATIC, random_11, false, LEFT, 2008, 0, 1, 1, 0
60,2018-08-15 01:45:21pm, STATIC, random_11, true, RIGHT, 1976, 0, 0, 0, 0
61,2018-08-15 01:45:25pm, STATIC, random_11, true, RIGHT, 2064, 0, 0, 0, 0
62,2018-08-15 01:45:27pm, STATIC, random_11, false, LEFT, 3263, 1, 0, 0, 1
63,2018-08-15 01:45:29pm, STATIC, random_11, true, RIGHT, 2417, 0, 0, 0, 0
64,2018-08-15 01:45:31pm, STATIC, random_11, false, LEFT, 2448, 1, 0, 0, 1
65,2018-08-15 01:45:34pm, STATIC, random_11, true, RIGHT, 2168, 0, 1, 0, 1
66,2018-08-15 01:45:36pm, STATIC, random_11, false, LEFT, 2040, 1, 1, 1, 1
67,2018-08-15 01:45:38pm, STATIC, random_11, false, LEFT, 2688, 1, 0, 0, 1
68,2018-08-15 01:45:40pm, STATIC, random_11, false, LEFT, 2168, 0, 0, 0, 0
69,2018-08-15 01:45:43pm, STATIC, random_11, true, RIGHT, 2104, 1, 0, 1, 0
70,2018-08-15 01:45:45pm, STATIC, random_11, true, RIGHT, 2120, 0, 0, 0, 0
71,2018-08-15 01:45:47pm, STATIC, random_11, false, LEFT, 2112, 0, 0, 0, 0
72,2018-08-15 01:45:49pm, STATIC, random_11, true, RIGHT, 2000, 0, 0, 0, 0
73,2018-08-15 01:45:51pm, STATIC, random_11, false, LEFT, 2056, 0, 0, 0, 0
74,2018-08-15 01:45:53pm, STATIC, random_11, false, LEFT, 2016, 0, 0, 0, 0
75,2018-08-15 01:45:55pm, STATIC, random_11, true, RIGHT, 2016, 0, 1, 0, 1
76,2018-08-15 01:45:57pm, STATIC, random_11, false, LEFT, 2024, 0, 0, 0, 0
77,2018-08-15 01:45:59pm, STATIC, random_11, true, RIGHT, 2560, 0, 0, 0, 0
78,2018-08-15 01:46:02pm, STATIC, random_11, true, RIGHT, 2087, 0, 0, 0, 0
79,2018-08-15 01:46:04pm, STATIC, random_11, true, RIGHT, 2104, 0, 0, 0, 0
80,2018-08-15 01:46:06pm, STATIC, random_11, false, LEFT, 2078, 0, 1, 1, 0
81,2018-08-15 01:46:08pm, STATIC, random_11, false, LEFT, 1961, 0, 0, 0, 0
82,2018-08-15 01:46:10pm, STATIC, random_11, false, LEFT, 2056, 0, 1, 1, 0
83,2018-08-15 01:46:12pm, STATIC, random_11, true, RIGHT, 2071, 0, 0, 0, 0
84,2018-08-15 01:46:14pm, STATIC, random_11, false, LEFT, 2297, 0, 1, 1, 0
85,2018-08-15 01:46:16pm, STATIC, random_11, true, RIGHT, 2008, 0, 0, 0, 0
86,2018-08-15 01:46:18pm, STATIC, random_11, false, LEFT, 2119, 0, 1, 1, 0
87,2018-08-15 01:46:20pm, STATIC, random_11, false, LEFT, 2040, 0, 0, 0, 0
88,2018-08-15 01:46:22pm, STATIC, random_11, false, LEFT, 2033, 0, 0, 0, 0
89,2018-08-15 01:46:26pm, STATIC, random_11, false, LEFT, 2128, 0, 1, 1, 0
90,2018-08-15 01:46:27pm, STATIC, random_11, false, LEFT, 2304, 1, 0, 0, 1
91,2018-08-15 01:46:29pm, STATIC, random_11, false, LEFT, 2263, 0, 0, 0, 0
92,2018-08-15 01:46:31pm, STATIC, random_11, false, LEFT, 2336, 0, 0, 0, 0
93,2018-08-15 01:46:33pm, STATIC, random_11, false, LEFT, 2104, 0, 0, 0, 0
94,2018-08-15 01:46:36pm, STATIC, random_11, false, LEFT, 2120, 0, 0, 0, 0
95,2018-08-15 01:46:38pm, STATIC, random_11, false, LEFT, 2097, 1, 1, 1, 1
96,2018-08-15 01:46:40pm, STATIC, random_11, false, LEFT, 2167, 0, 0, 0, 0
97,2018-08-15 01:46:42pm, STATIC, random_11, false, LEFT, 2137, 0, 0, 0, 0
98,2018-08-15 01:46:44pm, STATIC, random_11, false, LEFT, 2119, 1, 0, 0, 1
99,2018-08-15 01:46:46pm, STATIC, random_11, false, LEFT, 2184, 0, 0, 0, 0
