trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
29,2018-08-15 01:45:45pm, STATIC, random_10, true, RIGHT, 3344, 0, 0, 0, 0
30,2018-08-15 01:45:47pm, STATIC, random_10, true, RIGHT, 2568, 0, 1, 0, 1
31,2018-08-15 01:45:50pm, STATIC, random_10, false, LEFT, 2616, 1, 1, 1, 1
32,2018-08-15 01:45:53pm, STATIC, random_10, false, LEFT, 2736, 0, 1, 1, 0
33,2018-08-15 01:45:55pm, STATIC, random_10, true, RIGHT, 2487, 0, 0, 0, 0
34,2018-08-15 01:45:57pm, STATIC, random_10, false, LEFT, 2417, 0, 0, 0, 0
35,2018-08-15 01:46:00pm, STATIC, random_10, false, LEFT, 2895, 1, 0, 0, 1
36,2018-08-15 01:46:03pm, STATIC, random_10, true, RIGHT, 2610, 0, 0, 0, 0
37,2018-08-15 01:46:05pm, STATIC, random_10, false, LEFT, 2342, 0, 0, 0, 0
38,2018-08-15 01:46:08pm, STATIC, random_10, false, LEFT, 2873, 0, 1, 1, 0
39,2018-08-15 01:46:12pm, STATIC, random_10, false, LEFT, 3847, 1, 0, 0, 1
40,2018-08-15 01:46:15pm, STATIC, random_10, true, RIGHT, 2785, 0, 0, 0, 0
41,2018-08-15 01:46:17pm, STATIC, random_10, true, RIGHT, 2568, 0, 0, 0, 0
42,2018-08-15 01:46:22pm, STATIC, random_10, false, LEFT, 4312, 1, 0, 0, 1
43,2018-08-15 01:46:27pm, STATIC, random_10, true, RIGHT, 4327, 0, 0, 0, 0
44,2018-08-15 01:46:33pm, STATIC, random_10, true, RIGHT, 6769, 0, 1, 0, 1
45,2018-08-15 01:46:38pm, STATIC, random_10, true, RIGHT, 5104, 1, 1, 1, 1
46,2018-08-15 01:46:41pm, STATIC, random_10, true, RIGHT, 2851, 0, 0, 0, 0
47,2018-08-15 01:46:44pm, STATIC, random_10, false, LEFT, 3360, 0, 1, 1, 0
48,2018-08-15 01:46:47pm, STATIC, random_10, false, LEFT, 3072, 0, 0, 0, 0
49,2018-08-15 01:46:50pm, STATIC, random_10, true, RIGHT, 2680, 0, 0, 0, 0
50,2018-08-15 01:46:55pm, STATIC, random_10, true, RIGHT, 4640, 0, 0, 0, 0
51,2018-08-15 01:46:58pm, STATIC, random_10, false, LEFT, 3488, 0, 0, 0, 0
52,2018-08-15 01:47:01pm, STATIC, random_10, false, LEFT, 3056, 0, 0, 0, 0
53,2018-08-15 01:47:04pm, STATIC, random_10, false, LEFT, 2552, 0, 0, 0, 0
54,2018-08-15 01:47:06pm, STATIC, random_10, true, RIGHT, 2440, 0, 1, 0, 1
55,2018-08-15 01:47:08pm, STATIC, random_10, true, RIGHT, 2360, 0, 0, 0, 0
56,2018-08-15 01:47:11pm, STATIC, random_10, true, RIGHT, 2560, 1, 0, 1, 0
57,2018-08-15 01:47:13pm, STATIC, random_10, true, RIGHT, 2456, 1, 0, 1, 0
58,2018-08-15 01:47:16pm, STATIC, random_10, true, RIGHT, 2399, 0, 0, 0, 0
59,2018-08-15 01:47:19pm, STATIC, random_10, true, RIGHT, 2937, 1, 0, 1, 0
60,2018-08-15 01:47:21pm, STATIC, random_10, true, RIGHT, 2360, 0, 0, 0, 0
61,2018-08-15 01:47:24pm, STATIC, random_10, true, RIGHT, 2616, 1, 0, 1, 0
62,2018-08-15 01:47:28pm, STATIC, random_10, false, LEFT, 2736, 0, 1, 1, 0
63,2018-08-15 01:47:34pm, STATIC, random_10, true, RIGHT, 7688, 0, 0, 0, 0
64,2018-08-15 01:47:38pm, STATIC, random_10, true, RIGHT, 3664, 1, 0, 1, 0
65,2018-08-15 01:47:40pm, STATIC, random_10, false, LEFT, 2526, 1, 0, 0, 1
66,2018-08-15 01:47:43pm, STATIC, random_10, false, LEFT, 2408, 0, 1, 1, 0
67,2018-08-15 01:47:45pm, STATIC, random_10, false, LEFT, 2480, 0, 1, 1, 0
68,2018-08-15 01:47:48pm, STATIC, random_10, true, RIGHT, 2264, 0, 0, 0, 0
69,2018-08-15 01:47:50pm, STATIC, random_10, false, LEFT, 2384, 1, 0, 0, 1
70,2018-08-15 01:47:54pm, STATIC, random_10, true, RIGHT, 3640, 0, 0, 0, 0
71,2018-08-15 01:47:58pm, STATIC, random_10, false, LEFT, 4136, 0, 0, 0, 0
72,2018-08-15 01:48:01pm, STATIC, random_10, false, LEFT, 2832, 0, 0, 0, 0
73,2018-08-15 01:48:03pm, STATIC, random_10, true, RIGHT, 2536, 0, 0, 0, 0
74,2018-08-15 01:48:06pm, STATIC, random_10, true, RIGHT, 2640, 0, 0, 0, 0
75,2018-08-15 01:48:08pm, STATIC, random_10, false, LEFT, 2408, 0, 0, 0, 0
76,2018-08-15 01:48:11pm, STATIC, random_10, true, RIGHT, 2584, 0, 0, 0, 0
77,2018-08-15 01:48:15pm, STATIC, random_10, false, LEFT, 4231, 0, 0, 0, 0
78,2018-08-15 01:48:19pm, STATIC, random_10, true, RIGHT, 3649, 0, 0, 0, 0
79,2018-08-15 01:48:22pm, STATIC, random_10, false, LEFT, 3616, 0, 1, 1, 0
80,2018-08-15 01:48:25pm, STATIC, random_10, true, RIGHT, 2560, 0, 1, 0, 1
81,2018-08-15 01:48:29pm, STATIC, random_10, true, RIGHT, 2488, 0, 0, 0, 0
82,2018-08-15 01:48:33pm, STATIC, random_10, true, RIGHT, 5784, 0, 0, 0, 0
83,2018-08-15 01:48:36pm, STATIC, random_10, true, RIGHT, 3272, 1, 1, 1, 1
84,2018-08-15 01:48:39pm, STATIC, random_10, true, RIGHT, 2712, 0, 0, 0, 0
85,2018-08-15 01:48:43pm, STATIC, random_10, true, RIGHT, 3140, 0, 0, 0, 0
86,2018-08-15 01:48:45pm, STATIC, random_10, false, LEFT, 2920, 0, 1, 1, 0
87,2018-08-15 01:48:47pm, STATIC, random_10, false, LEFT, 2400, 1, 0, 0, 1
88,2018-08-15 01:48:51pm, STATIC, random_10, false, LEFT, 3216, 1, 0, 0, 1
89,2018-08-15 01:48:53pm, STATIC, random_10, false, LEFT, 2520, 0, 0, 0, 0
90,2018-08-15 01:48:56pm, STATIC, random_10, true, RIGHT, 2616, 0, 1, 0, 1
91,2018-08-15 01:48:59pm, STATIC, random_10, true, RIGHT, 2848, 0, 0, 0, 0
92,2018-08-15 01:49:01pm, STATIC, random_10, false, LEFT, 2456, 0, 0, 0, 0
93,2018-08-15 01:49:03pm, STATIC, random_10, false, LEFT, 2352, 0, 0, 0, 0
94,2018-08-15 01:49:06pm, STATIC, random_10, false, LEFT, 2952, 1, 0, 0, 1
95,2018-08-15 01:49:09pm, STATIC, random_10, true, RIGHT, 2424, 0, 0, 0, 0
96,2018-08-15 01:49:11pm, STATIC, random_10, true, RIGHT, 2328, 0, 0, 0, 0
97,2018-08-15 01:49:14pm, STATIC, random_10, false, LEFT, 2392, 0, 0, 0, 0
98,2018-08-15 01:49:18pm, STATIC, random_10, false, LEFT, 4664, 0, 1, 1, 0
99,2018-08-15 01:49:21pm, STATIC, random_10, false, LEFT, 3056, 0, 0, 0, 0
