trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
84,2018-07-29 03:58:07pm, STATIC, random_19, false, LEFT, 3164, 0, 0, 0, 0
85,2018-07-29 03:58:10pm, STATIC, random_19, false, LEFT, 2986, 0, 0, 0, 0
86,2018-07-29 03:58:13pm, STATIC, random_19, false, LEFT, 2840, 0, 0, 0, 0
87,2018-07-29 03:58:15pm, STATIC, random_19, false, LEFT, 2751, 0, 0, 0, 0
88,2018-07-29 03:58:18pm, STATIC, random_19, false, LEFT, 2564, 1, 0, 0, 1
89,2018-07-29 03:58:20pm, STATIC, random_19, false, LEFT, 2515, 1, 0, 0, 1
90,2018-07-29 03:58:23pm, STATIC, random_19, false, LEFT, 2388, 1, 0, 0, 1
91,2018-07-29 03:58:25pm, STATIC, random_19, false, LEFT, 2424, 0, 0, 0, 0
92,2018-07-29 03:58:28pm, STATIC, random_19, true, RIGHT, 2361, 0, 1, 0, 1
93,2018-07-29 03:58:30pm, STATIC, random_19, true, RIGHT, 2299, 0, 0, 0, 0
94,2018-07-29 03:58:33pm, STATIC, random_19, true, RIGHT, 3134, 1, 1, 1, 1
95,2018-07-29 03:58:35pm, STATIC, random_19, true, RIGHT, 2388, 0, 0, 0, 0
96,2018-07-29 03:58:38pm, STATIC, random_19, false, LEFT, 2338, 0, 0, 0, 0
97,2018-07-29 03:58:40pm, STATIC, random_19, false, LEFT, 2476, 1, 0, 0, 1
98,2018-07-29 03:58:43pm, STATIC, random_19, false, LEFT, 2269, 0, 0, 0, 0
99,2018-07-29 03:58:45pm, STATIC, random_19, true, RIGHT, 2588, 1, 0, 1, 0
