trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
53,2019-01-23 12:14:11pm, dynamic, 1_6_vs_2_6, false, LEFT, 2364, 0, 0, 0, 0
54,2019-01-23 12:14:13pm, dynamic, 1_6_vs_2_6, false, LEFT, 2057, 0, 0, 0, 0
55,2019-01-23 12:14:15pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2033, 1, 1, 1, 1
56,2019-01-23 12:14:17pm, dynamic, 1_6_vs_2_6, false, LEFT, 2485, 0, 0, 0, 0
57,2019-01-23 12:14:19pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2011, 0, 0, 0, 0
58,2019-01-23 12:14:21pm, dynamic, 1_6_vs_2_6, false, LEFT, 1980, 0, 0, 0, 0
59,2019-01-23 12:14:24pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2476, 0, 0, 0, 0
60,2019-01-23 12:14:26pm, dynamic, 1_6_vs_2_6, false, LEFT, 2050, 0, 0, 0, 0
61,2019-01-23 12:14:28pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2216, 0, 0, 0, 0
62,2019-01-23 12:14:30pm, dynamic, 1_6_vs_2_6, false, LEFT, 2026, 0, 1, 1, 0
63,2019-01-23 12:14:32pm, dynamic, 1_6_vs_2_6, false, LEFT, 2361, 0, 1, 1, 0
64,2019-01-23 12:14:34pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2136, 1, 1, 1, 1
65,2019-01-23 12:14:36pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2081, 0, 0, 0, 0
66,2019-01-23 12:14:38pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2012, 1, 0, 1, 0
67,2019-01-23 12:14:41pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2057, 0, 0, 0, 0
68,2019-01-23 12:14:43pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2032, 1, 0, 1, 0
69,2019-01-23 12:14:45pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2001, 1, 0, 1, 0
70,2019-01-23 12:14:47pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2144, 0, 1, 0, 1
71,2019-01-23 12:14:49pm, dynamic, 1_6_vs_2_6, true, RIGHT, 1915, 1, 0, 1, 0
72,2019-01-23 12:14:51pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2704, 0, 0, 0, 0
73,2019-01-23 12:14:54pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2513, 1, 0, 1, 0
74,2019-01-23 12:14:56pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2230, 0, 0, 0, 0
75,2019-01-23 12:14:58pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2105, 1, 0, 1, 0
76,2019-01-23 12:15:00pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2048, 0, 1, 0, 1
77,2019-01-23 12:15:03pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2726, 0, 0, 0, 0
78,2019-01-23 12:15:05pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2503, 0, 0, 0, 0
79,2019-01-23 12:15:08pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2456, 0, 0, 0, 0
80,2019-01-23 12:15:10pm, dynamic, 1_6_vs_2_6, false, LEFT, 2460, 0, 1, 1, 0
81,2019-01-23 12:15:13pm, dynamic, 1_6_vs_2_6, false, LEFT, 2713, 1, 0, 0, 1
82,2019-01-23 12:15:16pm, dynamic, 1_6_vs_2_6, false, LEFT, 2520, 0, 1, 1, 0
83,2019-01-23 12:15:18pm, dynamic, 1_6_vs_2_6, false, LEFT, 2381, 0, 1, 1, 0
84,2019-01-23 12:15:20pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2259, 0, 0, 0, 0
85,2019-01-23 12:15:22pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2218, 1, 1, 1, 1
86,2019-01-23 12:15:25pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2262, 1, 0, 1, 0
87,2019-01-23 12:15:27pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2221, 0, 0, 0, 0
88,2019-01-23 12:15:29pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2041, 0, 0, 0, 0
89,2019-01-23 12:15:31pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2020, 0, 0, 0, 0
90,2019-01-23 12:15:33pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2241, 0, 0, 0, 0
91,2019-01-23 12:15:35pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2003, 1, 1, 1, 1
92,2019-01-23 12:15:37pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2042, 0, 0, 0, 0
93,2019-01-23 12:15:39pm, dynamic, 1_6_vs_2_6, true, RIGHT, 1978, 1, 0, 1, 0
94,2019-01-23 12:15:41pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2021, 0, 0, 0, 0
95,2019-01-23 12:15:43pm, dynamic, 1_6_vs_2_6, true, RIGHT, 1968, 0, 0, 0, 0
96,2019-01-23 12:15:45pm, dynamic, 1_6_vs_2_6, true, RIGHT, 1951, 0, 0, 0, 0
97,2019-01-23 12:15:47pm, dynamic, 1_6_vs_2_6, true, RIGHT, 1990, 0, 0, 0, 0
98,2019-01-23 12:15:49pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2064, 0, 0, 0, 0
99,2019-01-23 12:15:51pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2006, 0, 1, 0, 1
