trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
69,2019-01-24 10:10:42am, dynamic, 1_6_vs_2_6, true, LEFT, 3409, 1, 0, 1, 0
70,2019-01-24 10:10:46am, dynamic, 1_6_vs_2_6, true, LEFT, 3368, 0, 1, 0, 1
71,2019-01-24 10:11:00am, dynamic, 1_6_vs_2_6, true, LEFT, 14832, 1, 0, 1, 0
72,2019-01-24 10:11:07am, dynamic, 1_6_vs_2_6, true, LEFT, 6415, 1, 0, 1, 0
73,2019-01-24 10:11:16am, dynamic, 1_6_vs_2_6, true, LEFT, 8856, 0, 0, 0, 0
74,2019-01-24 10:11:19am, dynamic, 1_6_vs_2_6, true, LEFT, 2952, 0, 0, 0, 0
75,2019-01-24 10:11:23am, dynamic, 1_6_vs_2_6, true, LEFT, 4794, 0, 0, 0, 0
76,2019-01-24 10:11:27am, dynamic, 1_6_vs_2_6, true, LEFT, 3358, 1, 0, 1, 0
77,2019-01-24 10:11:31am, dynamic, 1_6_vs_2_6, true, LEFT, 4336, 0, 0, 0, 0
78,2019-01-24 10:11:37am, dynamic, 1_6_vs_2_6, true, LEFT, 6040, 0, 0, 0, 0
79,2019-01-24 10:11:40am, dynamic, 1_6_vs_2_6, true, LEFT, 2744, 0, 0, 0, 0
80,2019-01-24 10:11:47am, dynamic, 1_6_vs_2_6, true, LEFT, 7167, 0, 0, 0, 0
81,2019-01-24 10:11:50am, dynamic, 1_6_vs_2_6, true, LEFT, 2896, 0, 0, 0, 0
82,2019-01-24 10:11:53am, dynamic, 1_6_vs_2_6, true, LEFT, 3017, 0, 0, 0, 0
83,2019-01-24 10:11:56am, dynamic, 1_6_vs_2_6, true, LEFT, 3328, 0, 1, 0, 1
84,2019-01-24 10:11:59am, dynamic, 1_6_vs_2_6, false, RIGHT, 2855, 1, 1, 1, 1
85,2019-01-24 10:12:02am, dynamic, 1_6_vs_2_6, false, RIGHT, 2856, 0, 1, 1, 0
86,2019-01-24 10:12:05am, dynamic, 1_6_vs_2_6, false, RIGHT, 2776, 0, 0, 0, 0
87,2019-01-24 10:12:08am, dynamic, 1_6_vs_2_6, false, RIGHT, 3480, 0, 1, 1, 0
88,2019-01-24 10:12:11am, dynamic, 1_6_vs_2_6, true, LEFT, 3352, 1, 0, 1, 0
89,2019-01-24 10:12:14am, dynamic, 1_6_vs_2_6, true, LEFT, 2840, 0, 0, 0, 0
90,2019-01-24 10:12:17am, dynamic, 1_6_vs_2_6, true, LEFT, 2832, 0, 0, 0, 0
91,2019-01-24 10:12:20am, dynamic, 1_6_vs_2_6, false, RIGHT, 2728, 0, 1, 1, 0
92,2019-01-24 10:12:41am, dynamic, 1_6_vs_2_6, true, LEFT, 20633, 0, 0, 0, 0
93,2019-01-24 10:12:45am, dynamic, 1_6_vs_2_6, true, LEFT, 5016, 0, 0, 0, 0
94,2019-01-24 10:12:49am, dynamic, 1_6_vs_2_6, true, LEFT, 3328, 1, 0, 1, 0
95,2019-01-24 10:12:51am, dynamic, 1_6_vs_2_6, true, LEFT, 2407, 1, 0, 1, 0
96,2019-01-24 10:12:55am, dynamic, 1_6_vs_2_6, true, LEFT, 3424, 0, 1, 0, 1
97,2019-01-24 10:12:57am, dynamic, 1_6_vs_2_6, true, LEFT, 2672, 0, 0, 0, 0
98,2019-01-24 10:13:03am, dynamic, 1_6_vs_2_6, true, LEFT, 5216, 0, 0, 0, 0
