trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
41,2019-01-24 10:02:17am, dynamic, 1_6_vs_2_6, false, LEFT, 4291, 0, 0, 0, 0
42,2019-01-24 10:02:20am, dynamic, 1_6_vs_2_6, true, RIGHT, 2717, 1, 1, 1, 1
43,2019-01-24 10:02:23am, dynamic, 1_6_vs_2_6, true, RIGHT, 3009, 1, 0, 1, 0
44,2019-01-24 10:02:26am, dynamic, 1_6_vs_2_6, false, LEFT, 3063, 0, 0, 0, 0
45,2019-01-24 10:02:28am, dynamic, 1_6_vs_2_6, true, RIGHT, 2552, 0, 0, 0, 0
46,2019-01-24 10:02:33am, dynamic, 1_6_vs_2_6, false, LEFT, 4488, 0, 1, 1, 0
47,2019-01-24 10:02:44am, dynamic, 1_6_vs_2_6, true, RIGHT, 10920, 0, 0, 0, 0
48,2019-01-24 10:02:47am, dynamic, 1_6_vs_2_6, false, LEFT, 2720, 0, 1, 1, 0
49,2019-01-24 10:02:49am, dynamic, 1_6_vs_2_6, false, LEFT, 2767, 1, 0, 0, 1
50,2019-01-24 10:03:02am, dynamic, 1_6_vs_2_6, true, RIGHT, 12841, 0, 0, 0, 0
51,2019-01-24 10:03:05am, dynamic, 1_6_vs_2_6, false, LEFT, 3322, 0, 1, 1, 0
52,2019-01-24 10:03:09am, dynamic, 1_6_vs_2_6, true, RIGHT, 3167, 1, 1, 1, 1
53,2019-01-24 10:03:11am, dynamic, 1_6_vs_2_6, true, RIGHT, 2471, 0, 0, 0, 0
54,2019-01-24 10:03:13am, dynamic, 1_6_vs_2_6, true, RIGHT, 2440, 0, 0, 0, 0
55,2019-01-24 10:03:17am, dynamic, 1_6_vs_2_6, false, LEFT, 3648, 0, 0, 0, 0
56,2019-01-24 10:03:20am, dynamic, 1_6_vs_2_6, true, RIGHT, 3312, 0, 0, 0, 0
57,2019-01-24 10:03:23am, dynamic, 1_6_vs_2_6, true, RIGHT, 2591, 0, 0, 0, 0
58,2019-01-24 10:03:26am, dynamic, 1_6_vs_2_6, false, LEFT, 2876, 1, 1, 1, 1
59,2019-01-24 10:03:29am, dynamic, 1_6_vs_2_6, true, RIGHT, 2677, 0, 1, 0, 1
60,2019-01-24 10:03:31am, dynamic, 1_6_vs_2_6, true, RIGHT, 2648, 0, 1, 0, 1
61,2019-01-24 10:03:35am, dynamic, 1_6_vs_2_6, false, LEFT, 3712, 0, 0, 0, 0
62,2019-01-24 10:03:38am, dynamic, 1_6_vs_2_6, true, RIGHT, 2793, 0, 0, 0, 0
63,2019-01-24 10:03:40am, dynamic, 1_6_vs_2_6, false, LEFT, 2742, 1, 1, 1, 1
64,2019-01-24 10:03:43am, dynamic, 1_6_vs_2_6, false, LEFT, 2937, 0, 0, 0, 0
65,2019-01-24 10:03:46am, dynamic, 1_6_vs_2_6, false, LEFT, 2986, 1, 0, 0, 1
66,2019-01-24 10:03:50am, dynamic, 1_6_vs_2_6, true, RIGHT, 3349, 0, 0, 0, 0
67,2019-01-24 10:03:52am, dynamic, 1_6_vs_2_6, true, RIGHT, 2554, 1, 0, 1, 0
68,2019-01-24 10:03:55am, dynamic, 1_6_vs_2_6, true, RIGHT, 2615, 0, 0, 0, 0
69,2019-01-24 10:03:58am, dynamic, 1_6_vs_2_6, true, RIGHT, 2495, 0, 0, 0, 0
70,2019-01-24 10:04:01am, dynamic, 1_6_vs_2_6, false, LEFT, 3369, 0, 0, 0, 0
71,2019-01-24 10:04:03am, dynamic, 1_6_vs_2_6, true, RIGHT, 2336, 0, 0, 0, 0
72,2019-01-24 10:04:07am, dynamic, 1_6_vs_2_6, true, RIGHT, 3175, 0, 0, 0, 0
73,2019-01-24 10:04:09am, dynamic, 1_6_vs_2_6, true, RIGHT, 2945, 0, 0, 0, 0
74,2019-01-24 10:04:12am, dynamic, 1_6_vs_2_6, false, LEFT, 2944, 1, 1, 1, 1
75,2019-01-24 10:04:15am, dynamic, 1_6_vs_2_6, false, LEFT, 2742, 0, 0, 0, 0
76,2019-01-24 10:04:19am, dynamic, 1_6_vs_2_6, true, RIGHT, 3498, 0, 0, 0, 0
77,2019-01-24 10:04:21am, dynamic, 1_6_vs_2_6, false, LEFT, 2599, 0, 0, 0, 0
78,2019-01-24 10:04:24am, dynamic, 1_6_vs_2_6, true, RIGHT, 2769, 0, 0, 0, 0
79,2019-01-24 10:04:27am, dynamic, 1_6_vs_2_6, false, LEFT, 3071, 0, 1, 1, 0
80,2019-01-24 10:04:29am, dynamic, 1_6_vs_2_6, true, RIGHT, 2744, 1, 1, 1, 1
81,2019-01-24 10:04:32am, dynamic, 1_6_vs_2_6, true, RIGHT, 3056, 0, 0, 0, 0
82,2019-01-24 10:04:36am, dynamic, 1_6_vs_2_6, true, RIGHT, 3377, 0, 0, 0, 0
83,2019-01-24 10:04:40am, dynamic, 1_6_vs_2_6, false, LEFT, 3583, 0, 0, 0, 0
84,2019-01-24 10:04:42am, dynamic, 1_6_vs_2_6, false, LEFT, 2944, 0, 0, 0, 0
85,2019-01-24 10:04:45am, dynamic, 1_6_vs_2_6, true, RIGHT, 2425, 0, 1, 0, 1
86,2019-01-24 10:04:50am, dynamic, 1_6_vs_2_6, true, RIGHT, 4535, 0, 0, 0, 0
87,2019-01-24 10:04:52am, dynamic, 1_6_vs_2_6, false, LEFT, 2857, 0, 1, 1, 0
88,2019-01-24 10:04:55am, dynamic, 1_6_vs_2_6, true, RIGHT, 2896, 1, 1, 1, 1
89,2019-01-24 10:04:58am, dynamic, 1_6_vs_2_6, true, RIGHT, 2655, 1, 0, 1, 0
90,2019-01-24 10:05:00am, dynamic, 1_6_vs_2_6, true, RIGHT, 2666, 0, 1, 0, 1
91,2019-01-24 10:05:03am, dynamic, 1_6_vs_2_6, true, RIGHT, 2455, 0, 0, 0, 0
92,2019-01-24 10:05:06am, dynamic, 1_6_vs_2_6, false, LEFT, 2823, 0, 0, 0, 0
93,2019-01-24 10:05:09am, dynamic, 1_6_vs_2_6, true, RIGHT, 2744, 0, 0, 0, 0
94,2019-01-24 10:05:11am, dynamic, 1_6_vs_2_6, true, RIGHT, 2449, 1, 0, 1, 0
95,2019-01-24 10:05:21am, dynamic, 1_6_vs_2_6, true, RIGHT, 9457, 0, 0, 0, 0
96,2019-01-24 10:05:24am, dynamic, 1_6_vs_2_6, true, RIGHT, 4087, 0, 0, 0, 0
97,2019-01-24 10:05:29am, dynamic, 1_6_vs_2_6, false, LEFT, 4464, 0, 1, 1, 0
98,2019-01-24 10:05:32am, dynamic, 1_6_vs_2_6, true, RIGHT, 3200, 0, 0, 0, 0
