trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
36,2019-01-23 01:25:05pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2919, 0, 0, 0, 0
37,2019-01-23 01:25:09pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3728, 0, 0, 0, 0
38,2019-01-23 01:25:12pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3208, 0, 0, 0, 0
39,2019-01-23 01:25:15pm, dynamic, 1_6_vs_2_6, false, LEFT, 2720, 0, 0, 0, 0
40,2019-01-23 01:25:17pm, dynamic, 1_6_vs_2_6, false, LEFT, 2577, 0, 0, 0, 0
41,2019-01-23 01:25:20pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2847, 1, 0, 1, 0
42,2019-01-23 01:25:25pm, dynamic, 1_6_vs_2_6, true, RIGHT, 5081, 0, 1, 0, 1
43,2019-01-23 01:25:30pm, dynamic, 1_6_vs_2_6, false, LEFT, 4251, 1, 0, 0, 1
44,2019-01-23 01:25:33pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3144, 0, 0, 0, 0
45,2019-01-23 01:25:36pm, dynamic, 1_6_vs_2_6, false, LEFT, 3465, 0, 0, 0, 0
46,2019-01-23 01:25:39pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3231, 0, 0, 0, 0
47,2019-01-23 01:25:46pm, dynamic, 1_6_vs_2_6, true, RIGHT, 6216, 0, 0, 0, 0
48,2019-01-23 01:25:49pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3416, 0, 0, 0, 0
49,2019-01-23 01:25:52pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3336, 1, 0, 1, 0
50,2019-01-23 01:25:55pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2944, 0, 0, 0, 0
51,2019-01-23 01:26:00pm, dynamic, 1_6_vs_2_6, true, RIGHT, 4680, 0, 0, 0, 0
52,2019-01-23 01:26:03pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3312, 1, 0, 1, 0
53,2019-01-23 01:26:07pm, dynamic, 1_6_vs_2_6, false, LEFT, 3944, 0, 0, 0, 0
54,2019-01-23 01:26:10pm, dynamic, 1_6_vs_2_6, false, LEFT, 2745, 0, 1, 1, 0
55,2019-01-23 01:26:13pm, dynamic, 1_6_vs_2_6, false, LEFT, 2807, 0, 0, 0, 0
56,2019-01-23 01:26:15pm, dynamic, 1_6_vs_2_6, false, LEFT, 2639, 0, 1, 1, 0
57,2019-01-23 01:26:18pm, dynamic, 1_6_vs_2_6, false, LEFT, 3081, 0, 0, 0, 0
58,2019-01-23 01:26:21pm, dynamic, 1_6_vs_2_6, false, LEFT, 2624, 0, 1, 1, 0
59,2019-01-23 01:26:24pm, dynamic, 1_6_vs_2_6, false, LEFT, 2832, 1, 0, 0, 1
60,2019-01-23 01:26:27pm, dynamic, 1_6_vs_2_6, false, LEFT, 2761, 0, 0, 0, 0
61,2019-01-23 01:26:30pm, dynamic, 1_6_vs_2_6, false, LEFT, 3144, 1, 0, 0, 1
62,2019-01-23 01:26:33pm, dynamic, 1_6_vs_2_6, false, LEFT, 2936, 0, 0, 0, 0
63,2019-01-23 01:26:36pm, dynamic, 1_6_vs_2_6, false, LEFT, 3104, 1, 0, 0, 1
64,2019-01-23 01:26:38pm, dynamic, 1_6_vs_2_6, false, LEFT, 2624, 0, 0, 0, 0
65,2019-01-23 01:26:41pm, dynamic, 1_6_vs_2_6, false, LEFT, 2769, 0, 1, 1, 0
66,2019-01-23 01:26:44pm, dynamic, 1_6_vs_2_6, false, LEFT, 2583, 0, 1, 1, 0
67,2019-01-23 01:26:47pm, dynamic, 1_6_vs_2_6, false, LEFT, 2744, 0, 1, 1, 0
68,2019-01-23 01:26:49pm, dynamic, 1_6_vs_2_6, false, LEFT, 2752, 0, 0, 0, 0
69,2019-01-23 01:26:52pm, dynamic, 1_6_vs_2_6, false, LEFT, 2736, 0, 1, 1, 0
70,2019-01-23 01:26:55pm, dynamic, 1_6_vs_2_6, false, LEFT, 2840, 1, 1, 1, 1
71,2019-01-23 01:27:02pm, dynamic, 1_6_vs_2_6, true, RIGHT, 6496, 0, 0, 0, 0
72,2019-01-23 01:27:05pm, dynamic, 1_6_vs_2_6, false, LEFT, 3888, 0, 1, 1, 0
73,2019-01-23 01:27:08pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2680, 0, 0, 0, 0
74,2019-01-23 01:27:11pm, dynamic, 1_6_vs_2_6, false, LEFT, 2600, 0, 0, 0, 0
75,2019-01-23 01:27:13pm, dynamic, 1_6_vs_2_6, false, LEFT, 2496, 0, 1, 1, 0
76,2019-01-23 01:27:16pm, dynamic, 1_6_vs_2_6, false, LEFT, 2671, 1, 0, 0, 1
77,2019-01-23 01:27:19pm, dynamic, 1_6_vs_2_6, false, LEFT, 3498, 0, 0, 0, 0
78,2019-01-23 01:27:22pm, dynamic, 1_6_vs_2_6, false, LEFT, 2879, 0, 0, 0, 0
79,2019-01-23 01:27:25pm, dynamic, 1_6_vs_2_6, false, LEFT, 2784, 0, 0, 0, 0
80,2019-01-23 01:27:27pm, dynamic, 1_6_vs_2_6, false, LEFT, 2579, 0, 0, 0, 0
81,2019-01-23 01:27:35pm, dynamic, 1_6_vs_2_6, false, LEFT, 7088, 0, 1, 1, 0
82,2019-01-23 01:27:38pm, dynamic, 1_6_vs_2_6, false, LEFT, 3440, 1, 0, 0, 1
83,2019-01-23 01:27:44pm, dynamic, 1_6_vs_2_6, false, LEFT, 6000, 0, 0, 0, 0
84,2019-01-23 01:27:47pm, dynamic, 1_6_vs_2_6, false, LEFT, 2960, 0, 0, 0, 0
85,2019-01-23 01:27:50pm, dynamic, 1_6_vs_2_6, false, LEFT, 2584, 0, 0, 0, 0
86,2019-01-23 01:27:52pm, dynamic, 1_6_vs_2_6, false, LEFT, 2592, 0, 0, 0, 0
87,2019-01-23 01:27:55pm, dynamic, 1_6_vs_2_6, false, LEFT, 2976, 0, 0, 0, 0
88,2019-01-23 01:27:58pm, dynamic, 1_6_vs_2_6, false, LEFT, 2744, 0, 0, 0, 0
89,2019-01-23 01:28:00pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2664, 0, 0, 0, 0
90,2019-01-23 01:28:04pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3448, 1, 0, 1, 0
91,2019-01-23 01:28:08pm, dynamic, 1_6_vs_2_6, true, RIGHT, 3520, 1, 0, 1, 0
92,2019-01-23 01:28:10pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2712, 0, 0, 0, 0
93,2019-01-23 01:28:13pm, dynamic, 1_6_vs_2_6, false, LEFT, 2856, 0, 1, 1, 0
94,2019-01-23 01:28:15pm, dynamic, 1_6_vs_2_6, false, LEFT, 2472, 0, 1, 1, 0
95,2019-01-23 01:28:18pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2408, 1, 0, 1, 0
96,2019-01-23 01:28:21pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2848, 0, 1, 0, 1
97,2019-01-23 01:28:23pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2624, 0, 0, 0, 0
98,2019-01-23 01:28:26pm, dynamic, 1_6_vs_2_6, false, LEFT, 2472, 0, 1, 1, 0
99,2019-01-23 01:28:29pm, dynamic, 1_6_vs_2_6, true, RIGHT, 2735, 1, 0, 1, 0
