trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
61,2019-01-24 10:06:35am, dynamic, 1_6_vs_2_6, true, RIGHT, 2416, 0, 0, 0, 0
62,2019-01-24 10:06:38am, dynamic, 1_6_vs_2_6, true, RIGHT, 2527, 0, 0, 0, 0
63,2019-01-24 10:06:40am, dynamic, 1_6_vs_2_6, true, RIGHT, 2369, 0, 0, 0, 0
64,2019-01-24 10:06:43am, dynamic, 1_6_vs_2_6, false, LEFT, 2384, 0, 0, 0, 0
65,2019-01-24 10:06:45am, dynamic, 1_6_vs_2_6, true, RIGHT, 2383, 0, 0, 0, 0
66,2019-01-24 10:06:48am, dynamic, 1_6_vs_2_6, false, LEFT, 2288, 0, 0, 0, 0
67,2019-01-24 10:06:49am, dynamic, 1_6_vs_2_6, true, RIGHT, 2241, 0, 0, 0, 0
68,2019-01-24 10:06:52am, dynamic, 1_6_vs_2_6, false, LEFT, 2359, 0, 0, 0, 0
69,2019-01-24 10:06:55am, dynamic, 1_6_vs_2_6, true, RIGHT, 3400, 1, 0, 1, 0
70,2019-01-24 10:06:58am, dynamic, 1_6_vs_2_6, true, RIGHT, 2425, 1, 0, 1, 0
71,2019-01-24 10:07:00am, dynamic, 1_6_vs_2_6, true, RIGHT, 2447, 0, 0, 0, 0
72,2019-01-24 10:07:02am, dynamic, 1_6_vs_2_6, true, RIGHT, 2280, 0, 0, 0, 0
73,2019-01-24 10:07:05am, dynamic, 1_6_vs_2_6, false, LEFT, 2241, 0, 0, 0, 0
74,2019-01-24 10:07:07am, dynamic, 1_6_vs_2_6, true, RIGHT, 2192, 0, 0, 0, 0
75,2019-01-24 10:07:10am, dynamic, 1_6_vs_2_6, true, RIGHT, 2752, 0, 0, 0, 0
76,2019-01-24 10:07:12am, dynamic, 1_6_vs_2_6, false, LEFT, 2296, 0, 0, 0, 0
77,2019-01-24 10:07:14am, dynamic, 1_6_vs_2_6, false, LEFT, 2519, 0, 1, 1, 0
78,2019-01-24 10:07:18am, dynamic, 1_6_vs_2_6, false, LEFT, 3059, 0, 0, 0, 0
79,2019-01-24 10:07:21am, dynamic, 1_6_vs_2_6, true, RIGHT, 3158, 0, 1, 0, 1
80,2019-01-24 10:07:23am, dynamic, 1_6_vs_2_6, true, RIGHT, 2368, 0, 0, 0, 0
81,2019-01-24 10:07:25am, dynamic, 1_6_vs_2_6, true, RIGHT, 2168, 0, 0, 0, 0
82,2019-01-24 10:07:28am, dynamic, 1_6_vs_2_6, true, RIGHT, 2616, 0, 0, 0, 0
83,2019-01-24 10:07:30am, dynamic, 1_6_vs_2_6, false, LEFT, 2344, 0, 1, 1, 0
84,2019-01-24 10:07:32am, dynamic, 1_6_vs_2_6, true, RIGHT, 2287, 1, 1, 1, 1
85,2019-01-24 10:07:35am, dynamic, 1_6_vs_2_6, true, RIGHT, 2785, 0, 0, 0, 0
86,2019-01-24 10:07:38am, dynamic, 1_6_vs_2_6, false, LEFT, 2288, 0, 0, 0, 0
87,2019-01-24 10:07:40am, dynamic, 1_6_vs_2_6, false, LEFT, 2312, 0, 0, 0, 0
88,2019-01-24 10:07:42am, dynamic, 1_6_vs_2_6, true, RIGHT, 2384, 0, 0, 0, 0
89,2019-01-24 10:07:45am, dynamic, 1_6_vs_2_6, true, RIGHT, 2505, 1, 1, 1, 1
90,2019-01-24 10:07:47am, dynamic, 1_6_vs_2_6, true, RIGHT, 2511, 0, 0, 0, 0
91,2019-01-24 10:07:50am, dynamic, 1_6_vs_2_6, true, RIGHT, 2359, 0, 0, 0, 0
92,2019-01-24 10:07:52am, dynamic, 1_6_vs_2_6, true, RIGHT, 2402, 0, 1, 0, 1
93,2019-01-24 10:07:54am, dynamic, 1_6_vs_2_6, false, LEFT, 2271, 0, 0, 0, 0
94,2019-01-24 10:07:57am, dynamic, 1_6_vs_2_6, true, RIGHT, 2208, 0, 0, 0, 0
95,2019-01-24 10:07:59am, dynamic, 1_6_vs_2_6, true, RIGHT, 2208, 1, 0, 1, 0
96,2019-01-24 10:08:01am, dynamic, 1_6_vs_2_6, true, RIGHT, 2528, 0, 0, 0, 0
97,2019-01-24 10:08:04am, dynamic, 1_6_vs_2_6, true, RIGHT, 2655, 0, 1, 0, 1
98,2019-01-24 10:08:07am, dynamic, 1_6_vs_2_6, true, RIGHT, 2945, 1, 0, 1, 0
99,2019-01-24 10:08:10am, dynamic, 1_6_vs_2_6, true, RIGHT, 3137, 0, 0, 0, 0
