trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
66,2018-08-15 03:30:58pm, STATIC, random_10, true, LEFT, 2836, 1, 0, 1, 0
67,2018-08-15 03:31:02pm, STATIC, random_10, true, LEFT, 3616, 1, 0, 1, 0
68,2018-08-15 03:31:05pm, STATIC, random_10, true, LEFT, 3366, 0, 0, 0, 0
69,2018-08-15 03:31:08pm, STATIC, random_10, true, LEFT, 2886, 0, 1, 0, 1
70,2018-08-15 03:31:11pm, STATIC, random_10, false, RIGHT, 3117, 0, 0, 0, 0
71,2018-08-15 03:31:14pm, STATIC, random_10, true, LEFT, 2832, 0, 0, 0, 0
72,2018-08-15 03:31:17pm, STATIC, random_10, true, LEFT, 2775, 0, 0, 0, 0
73,2018-08-15 03:31:20pm, STATIC, random_10, false, RIGHT, 3213, 0, 0, 0, 0
74,2018-08-15 03:31:23pm, STATIC, random_10, true, LEFT, 2881, 0, 0, 0, 0
75,2018-08-15 03:31:25pm, STATIC, random_10, true, LEFT, 2777, 0, 0, 0, 0
76,2018-08-15 03:31:29pm, STATIC, random_10, true, LEFT, 3402, 0, 0, 0, 0
77,2018-08-15 03:31:32pm, STATIC, random_10, true, LEFT, 2878, 0, 0, 0, 0
78,2018-08-15 03:31:35pm, STATIC, random_10, true, LEFT, 3090, 0, 0, 0, 0
79,2018-08-15 03:31:38pm, STATIC, random_10, false, RIGHT, 3286, 0, 1, 1, 0
80,2018-08-15 03:31:41pm, STATIC, random_10, false, RIGHT, 2763, 1, 0, 0, 1
81,2018-08-15 03:31:45pm, STATIC, random_10, false, RIGHT, 3622, 0, 0, 0, 0
82,2018-08-15 03:31:47pm, STATIC, random_10, true, LEFT, 2781, 0, 0, 0, 0
83,2018-08-15 03:31:50pm, STATIC, random_10, true, LEFT, 2985, 1, 1, 1, 1
84,2018-08-15 03:31:53pm, STATIC, random_10, true, LEFT, 3168, 0, 0, 0, 0
85,2018-08-15 03:31:56pm, STATIC, random_10, false, RIGHT, 2948, 0, 0, 0, 0
86,2018-08-15 03:31:59pm, STATIC, random_10, true, LEFT, 2871, 1, 0, 1, 0
87,2018-08-15 03:32:03pm, STATIC, random_10, true, LEFT, 3867, 0, 1, 0, 1
88,2018-08-15 03:32:06pm, STATIC, random_10, false, RIGHT, 2671, 1, 0, 0, 1
89,2018-08-15 03:32:09pm, STATIC, random_10, false, RIGHT, 3129, 0, 0, 0, 0
90,2018-08-15 03:32:12pm, STATIC, random_10, true, LEFT, 3130, 0, 1, 0, 1
91,2018-08-15 03:32:15pm, STATIC, random_10, true, LEFT, 3137, 0, 0, 0, 0
92,2018-08-15 03:32:18pm, STATIC, random_10, true, LEFT, 3048, 0, 0, 0, 0
93,2018-08-15 03:32:21pm, STATIC, random_10, false, RIGHT, 2925, 0, 0, 0, 0
94,2018-08-15 03:32:24pm, STATIC, random_10, true, LEFT, 2723, 0, 1, 0, 1
95,2018-08-15 03:32:27pm, STATIC, random_10, false, RIGHT, 3015, 0, 0, 0, 0
96,2018-08-15 03:32:30pm, STATIC, random_10, true, LEFT, 2971, 0, 0, 0, 0
97,2018-08-15 03:32:33pm, STATIC, random_10, true, LEFT, 2900, 0, 0, 0, 0
98,2018-08-15 03:32:36pm, STATIC, random_10, true, LEFT, 2695, 1, 0, 1, 0
