trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
34,2018-07-29 03:47:24pm, STATIC, random_18, true, RIGHT, 2400, 0, 1, 0, 1
35,2018-07-29 03:47:26pm, STATIC, random_18, true, RIGHT, 2449, 0, 0, 0, 0
36,2018-07-29 03:47:28pm, STATIC, random_18, true, RIGHT, 2391, 1, 0, 1, 0
37,2018-07-29 03:47:31pm, STATIC, random_18, false, LEFT, 2720, 1, 0, 0, 1
38,2018-07-29 03:47:35pm, STATIC, random_18, true, RIGHT, 3536, 0, 0, 0, 0
39,2018-07-29 03:47:37pm, STATIC, random_18, false, LEFT, 2560, 0, 0, 0, 0
40,2018-07-29 03:47:39pm, STATIC, random_18, false, LEFT, 2272, 0, 0, 0, 0
41,2018-07-29 03:47:42pm, STATIC, random_18, false, LEFT, 2344, 0, 0, 0, 0
42,2018-07-29 03:47:45pm, STATIC, random_18, true, RIGHT, 2904, 0, 0, 0, 0
43,2018-07-29 03:47:49pm, STATIC, random_18, true, RIGHT, 3720, 0, 0, 0, 0
44,2018-07-29 03:47:52pm, STATIC, random_18, false, LEFT, 3951, 0, 0, 0, 0
45,2018-07-29 03:47:55pm, STATIC, random_18, false, LEFT, 2664, 1, 0, 0, 1
46,2018-07-29 03:47:58pm, STATIC, random_18, true, RIGHT, 3184, 1, 0, 1, 0
47,2018-07-29 03:48:01pm, STATIC, random_18, false, LEFT, 2400, 1, 0, 0, 1
48,2018-07-29 03:48:03pm, STATIC, random_18, true, RIGHT, 2544, 0, 0, 0, 0
49,2018-07-29 03:48:06pm, STATIC, random_18, true, RIGHT, 2720, 0, 0, 0, 0
50,2018-07-29 03:48:08pm, STATIC, random_18, false, LEFT, 2392, 0, 0, 0, 0
51,2018-07-29 03:48:11pm, STATIC, random_18, false, LEFT, 2224, 1, 1, 1, 1
52,2018-07-29 03:48:13pm, STATIC, random_18, false, LEFT, 2504, 0, 0, 0, 0
53,2018-07-29 03:48:15pm, STATIC, random_18, true, RIGHT, 2311, 1, 1, 1, 1
54,2018-07-29 03:48:19pm, STATIC, random_18, true, RIGHT, 3199, 1, 0, 1, 0
55,2018-07-29 03:48:21pm, STATIC, random_18, false, LEFT, 2759, 0, 1, 1, 0
56,2018-07-29 03:48:24pm, STATIC, random_18, false, LEFT, 2337, 1, 0, 0, 1
57,2018-07-29 03:48:26pm, STATIC, random_18, false, LEFT, 2657, 0, 0, 0, 0
58,2018-07-29 03:48:29pm, STATIC, random_18, true, RIGHT, 2471, 0, 1, 0, 1
59,2018-07-29 03:48:31pm, STATIC, random_18, true, RIGHT, 2529, 1, 0, 1, 0
60,2018-07-29 03:48:34pm, STATIC, random_18, false, LEFT, 2335, 0, 0, 0, 0
61,2018-07-29 03:48:36pm, STATIC, random_18, false, LEFT, 2488, 0, 0, 0, 0
62,2018-07-29 03:48:39pm, STATIC, random_18, false, LEFT, 2408, 1, 0, 0, 1
63,2018-07-29 03:48:41pm, STATIC, random_18, true, RIGHT, 2888, 0, 1, 0, 1
64,2018-07-29 03:48:44pm, STATIC, random_18, true, RIGHT, 2359, 1, 0, 1, 0
65,2018-07-29 03:48:46pm, STATIC, random_18, false, LEFT, 2719, 0, 0, 0, 0
66,2018-07-29 03:48:49pm, STATIC, random_18, false, LEFT, 2305, 0, 0, 0, 0
67,2018-07-29 03:48:51pm, STATIC, random_18, false, LEFT, 2463, 1, 1, 1, 1
68,2018-07-29 03:48:54pm, STATIC, random_18, true, RIGHT, 2720, 0, 1, 0, 1
69,2018-07-29 03:48:57pm, STATIC, random_18, true, RIGHT, 2722, 0, 0, 0, 0
70,2018-07-29 03:48:59pm, STATIC, random_18, true, RIGHT, 2422, 0, 0, 0, 0
71,2018-07-29 03:49:02pm, STATIC, random_18, true, RIGHT, 2537, 0, 0, 0, 0
72,2018-07-29 03:49:04pm, STATIC, random_18, false, LEFT, 2287, 0, 0, 0, 0
73,2018-07-29 03:49:07pm, STATIC, random_18, false, LEFT, 2575, 0, 1, 1, 0
74,2018-07-29 03:49:09pm, STATIC, random_18, false, LEFT, 2337, 1, 0, 0, 1
75,2018-07-29 03:49:11pm, STATIC, random_18, false, LEFT, 2463, 0, 0, 0, 0
76,2018-07-29 03:49:14pm, STATIC, random_18, true, RIGHT, 2464, 0, 1, 0, 1
77,2018-07-29 03:49:17pm, STATIC, random_18, true, RIGHT, 2728, 0, 0, 0, 0
78,2018-07-29 03:49:19pm, STATIC, random_18, false, LEFT, 2494, 0, 0, 0, 0
79,2018-07-29 03:49:21pm, STATIC, random_18, false, LEFT, 2361, 0, 0, 0, 0
80,2018-07-29 03:49:24pm, STATIC, random_18, false, LEFT, 2448, 0, 0, 0, 0
81,2018-07-29 03:49:27pm, STATIC, random_18, true, RIGHT, 2703, 0, 0, 0, 0
82,2018-07-29 03:49:29pm, STATIC, random_18, false, LEFT, 2408, 1, 0, 0, 1
83,2018-07-29 03:49:31pm, STATIC, random_18, false, LEFT, 2457, 0, 0, 0, 0
84,2018-07-29 03:49:34pm, STATIC, random_18, false, LEFT, 2751, 0, 0, 0, 0
85,2018-07-29 03:49:37pm, STATIC, random_18, true, RIGHT, 2609, 1, 0, 1, 0
86,2018-07-29 03:49:39pm, STATIC, random_18, true, RIGHT, 2583, 0, 1, 0, 1
87,2018-07-29 03:49:42pm, STATIC, random_18, true, RIGHT, 2384, 1, 0, 1, 0
88,2018-07-29 03:49:44pm, STATIC, random_18, false, LEFT, 2521, 1, 0, 0, 1
89,2018-07-29 03:49:47pm, STATIC, random_18, true, RIGHT, 2423, 0, 0, 0, 0
90,2018-07-29 03:49:49pm, STATIC, random_18, true, RIGHT, 2249, 1, 0, 1, 0
91,2018-07-29 03:49:51pm, STATIC, random_18, false, LEFT, 2383, 0, 0, 0, 0
92,2018-07-29 03:49:54pm, STATIC, random_18, false, LEFT, 2305, 0, 0, 0, 0
93,2018-07-29 03:49:56pm, STATIC, random_18, false, LEFT, 2369, 0, 1, 1, 0
94,2018-07-29 03:49:59pm, STATIC, random_18, true, RIGHT, 2631, 1, 0, 1, 0
95,2018-07-29 03:50:01pm, STATIC, random_18, true, RIGHT, 2869, 1, 0, 1, 0
96,2018-07-29 03:50:05pm, STATIC, random_18, false, LEFT, 3498, 0, 0, 0, 0
97,2018-07-29 03:50:08pm, STATIC, random_18, false, LEFT, 2752, 0, 0, 0, 0
98,2018-07-29 03:50:11pm, STATIC, random_18, false, LEFT, 3207, 0, 0, 0, 0
99,2018-07-29 03:50:13pm, STATIC, random_18, true, RIGHT, 2368, 0, 0, 0, 0
