trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
39,2018-08-15 03:29:38pm, STATIC, random_0, false, RIGHT, 2264, 0, 0, 0, 0
40,2018-08-15 03:29:41pm, STATIC, random_0, false, RIGHT, 2104, 0, 0, 0, 0
41,2018-08-15 03:29:43pm, STATIC, random_0, true, LEFT, 2527, 0, 0, 0, 0
42,2018-08-15 03:29:45pm, STATIC, random_0, true, LEFT, 2193, 0, 0, 0, 0
43,2018-08-15 03:29:47pm, STATIC, random_0, true, LEFT, 2104, 0, 0, 0, 0
44,2018-08-15 03:29:50pm, STATIC, random_0, true, LEFT, 2920, 1, 1, 1, 1
45,2018-08-15 03:29:52pm, STATIC, random_0, true, LEFT, 2223, 1, 0, 1, 0
46,2018-08-15 03:29:55pm, STATIC, random_0, true, LEFT, 2361, 0, 1, 0, 1
47,2018-08-15 03:29:57pm, STATIC, random_0, false, RIGHT, 2063, 0, 0, 0, 0
48,2018-08-15 03:30:00pm, STATIC, random_0, false, RIGHT, 3209, 0, 0, 0, 0
49,2018-08-15 03:30:02pm, STATIC, random_0, true, LEFT, 2096, 0, 1, 0, 1
50,2018-08-15 03:30:04pm, STATIC, random_0, true, LEFT, 2240, 1, 1, 1, 1
51,2018-08-15 03:30:07pm, STATIC, random_0, true, LEFT, 2136, 0, 0, 0, 0
52,2018-08-15 03:30:08pm, STATIC, random_0, true, LEFT, 2104, 0, 1, 0, 1
53,2018-08-15 03:30:11pm, STATIC, random_0, false, RIGHT, 2664, 0, 0, 0, 0
54,2018-08-15 03:30:14pm, STATIC, random_0, false, RIGHT, 3320, 0, 1, 1, 0
55,2018-08-15 03:30:17pm, STATIC, random_0, true, LEFT, 2200, 0, 0, 0, 0
56,2018-08-15 03:30:19pm, STATIC, random_0, true, LEFT, 2328, 0, 0, 0, 0
57,2018-08-15 03:30:23pm, STATIC, random_0, false, RIGHT, 4208, 0, 0, 0, 0
58,2018-08-15 03:30:26pm, STATIC, random_0, false, RIGHT, 2439, 1, 0, 0, 1
59,2018-08-15 03:30:28pm, STATIC, random_0, false, RIGHT, 2144, 1, 1, 1, 1
60,2018-08-15 03:30:30pm, STATIC, random_0, false, RIGHT, 2161, 1, 1, 1, 1
61,2018-08-15 03:30:34pm, STATIC, random_0, false, RIGHT, 4079, 1, 0, 0, 1
62,2018-08-15 03:30:37pm, STATIC, random_0, false, RIGHT, 2761, 0, 1, 1, 0
63,2018-08-15 03:30:41pm, STATIC, random_0, false, RIGHT, 3567, 0, 1, 1, 0
64,2018-08-15 03:31:00pm, STATIC, random_0, false, RIGHT, 19361, 1, 0, 0, 1
65,2018-08-15 03:31:04pm, STATIC, random_0, false, RIGHT, 4391, 1, 0, 0, 1
66,2018-08-15 03:31:06pm, STATIC, random_0, false, RIGHT, 2128, 0, 0, 0, 0
67,2018-08-15 03:31:09pm, STATIC, random_0, true, LEFT, 2953, 1, 0, 1, 0
68,2018-08-15 03:31:14pm, STATIC, random_0, true, LEFT, 4559, 1, 0, 1, 0
69,2018-08-15 03:31:16pm, STATIC, random_0, true, LEFT, 2321, 1, 0, 1, 0
70,2018-08-15 03:31:19pm, STATIC, random_0, false, RIGHT, 3119, 0, 0, 0, 0
71,2018-08-15 03:31:22pm, STATIC, random_0, true, LEFT, 2369, 1, 0, 1, 0
72,2018-08-15 03:31:26pm, STATIC, random_0, false, RIGHT, 3743, 0, 1, 1, 0
73,2018-08-15 03:31:28pm, STATIC, random_0, true, LEFT, 2488, 0, 0, 0, 0
74,2018-08-15 03:31:30pm, STATIC, random_0, false, RIGHT, 2416, 0, 1, 1, 0
75,2018-08-15 03:31:33pm, STATIC, random_0, false, RIGHT, 2457, 0, 0, 0, 0
76,2018-08-15 03:31:36pm, STATIC, random_0, false, RIGHT, 2799, 0, 0, 0, 0
77,2018-08-15 03:31:38pm, STATIC, random_0, true, LEFT, 2624, 0, 0, 0, 0
78,2018-08-15 03:31:41pm, STATIC, random_0, false, RIGHT, 2736, 0, 0, 0, 0
79,2018-08-15 03:31:43pm, STATIC, random_0, true, LEFT, 2184, 0, 0, 0, 0
80,2018-08-15 03:31:45pm, STATIC, random_0, true, LEFT, 2121, 0, 0, 0, 0
81,2018-08-15 03:31:47pm, STATIC, random_0, true, LEFT, 2120, 0, 0, 0, 0
82,2018-08-15 03:31:49pm, STATIC, random_0, false, RIGHT, 2000, 0, 0, 0, 0
83,2018-08-15 03:31:52pm, STATIC, random_0, false, RIGHT, 2680, 0, 1, 1, 0
84,2018-08-15 03:31:54pm, STATIC, random_0, false, RIGHT, 2128, 0, 0, 0, 0
85,2018-08-15 03:31:56pm, STATIC, random_0, false, RIGHT, 2087, 1, 0, 0, 1
86,2018-08-15 03:31:58pm, STATIC, random_0, false, RIGHT, 2138, 1, 0, 0, 1
87,2018-08-15 03:32:01pm, STATIC, random_0, false, RIGHT, 2463, 0, 0, 0, 0
88,2018-08-15 03:32:03pm, STATIC, random_0, true, LEFT, 2096, 0, 0, 0, 0
89,2018-08-15 03:32:05pm, STATIC, random_0, true, LEFT, 2415, 1, 0, 1, 0
90,2018-08-15 03:32:08pm, STATIC, random_0, true, LEFT, 2128, 0, 0, 0, 0
91,2018-08-15 03:32:10pm, STATIC, random_0, false, RIGHT, 2400, 0, 0, 0, 0
92,2018-08-15 03:32:12pm, STATIC, random_0, false, RIGHT, 2464, 0, 0, 0, 0
93,2018-08-15 03:32:14pm, STATIC, random_0, false, RIGHT, 2073, 0, 0, 0, 0
94,2018-08-15 03:32:17pm, STATIC, random_0, true, LEFT, 2064, 1, 0, 1, 0
95,2018-08-15 03:32:19pm, STATIC, random_0, false, RIGHT, 2280, 0, 0, 0, 0
96,2018-08-15 03:32:22pm, STATIC, random_0, true, LEFT, 2720, 0, 0, 0, 0
97,2018-08-15 03:32:25pm, STATIC, random_0, true, LEFT, 3344, 0, 0, 0, 0
98,2018-08-15 03:32:28pm, STATIC, random_0, false, RIGHT, 2552, 0, 1, 1, 0
99,2018-08-15 03:32:31pm, STATIC, random_0, true, LEFT, 3455, 0, 0, 0, 0
